"IBGE1";"IBGE2";"SEF";"Municípios";"População bruto";"População dos 50 + Populosos";"Área Geográfica";"Educação";"Patrimônio Cultural";"Receita Própria";"Cota Mínima";"Mineradores";"Saúde per capita";"VAF";"Esportes";"Turismo";"Penitenciárias";"Recursos Hídricos";"Produção de Alimentos";"Unidades de Conservação (IC i)";"Saneamento";"Mata Seca";"Número Equipes de Saúde";"Mês";"Ano";"Meio Ambiente";"População";"PSF";"ICMS Solidário";"Índice Mínimo per capita";"Índice de participação a acertar";"Índice de participação"
313390;3390;339;"ITAVERAVA";5470;0;0,0484284460549427;0;0,280168270015484;0,047841733383935;0,117233294255569;0,00191;0,0837676287100078;0,00431643998828663;0,0201616714025593;0,399771559109081;0;0;0,0524013760111552;0,0163010130639553;0,211774671749258;0;3;"Julho";2019;0,103660398747605;0,025997280884033;0,0545752228488266;0,0289388912722473;0;0,01924795;0,01924795
313400;3400;340;"ITINGA";14956;0;0,281822982568878;0,217097502663142;0,254003552249085;0,0463013984180084;0,117233294255569;0,007732;0,0614549055498989;0,0140094277023966;0;0;0;0;0,155401290809616;0,000654700884626029;0;1,19241641324664;5;"Julho";2019;0,108807455157507;0,0710814136931623;0,0909587047480444;0,079124325021523;0;0,03700559;0,03700559
313410;3410;341;"ITUETA";6039;0;0,0773761036081417;0,156547470028192;0,0105834813437119;0,0869389481847774;0,117233294255569;0;0,111398978469307;0,00736595538883615;0;0;0;1,22848514734729;0,0610923403751662;0,0238671521104581;0,211774671749258;0;2;"Julho";2019;0,107099208944241;0,0287015684202332;0,0363834818992178;0,0319491708214079;0;0,02607037;0,02607037
313420;3420;342;"ITUIUTABA";104067;0,933521687624789;0,442527984312027;0,136315780209613;0,177830474002802;0,449156013140345;0,117233294255569;0,019125;0,0847944163141908;0,642358038009392;0;0;0,453919476588425;1,59534818904977;0,648106341071085;0,045630643124644;0;0;11;"Julho";2019;0,0207391273001507;0,494599456994271;0,200109150445698;0,550563729072936;0;0,57450061;0,57450061
313430;3430;343;"ITUMIRIM";6048;0;0,0398971865641082;0;0;0,0430135397980985;0,117233294255569;0,001971;0,138868575558201;0,00934963516564197;0;0;0;0,22068511233874;0,0392370001096214;0;0,211774671749258;0;2;"Julho";2019;0,0962515883100376;0,0287443427397864;0,0363834818992178;0,0319967850849272;0;0,02053262;0,02053262
313440;3440;344;"ITURAMA";38822;0;0,238430467755529;0;0,177573177811913;0;0,117233294255569;0,00314;0;0,675485266330683;0;0;0,212447945553164;0;0,224252025605724;0;0;0;8;"Julho";2019;0;0,184509403744046;0,145533927596871;0;0;0,52611419;0,52611419
313450;3450;345;"ITUTINGA";3809;0;0,0633981990248768;0;0,156694321005512;0,0681451203508135;0,117233294255569;0,027703;0,209259469784994;0,0242360770451906;0,0810067154567114;0,158480868075386;0;0;0,0481385708536342;0;0,423549343498515;0;2;"Julho";2019;0,192503176620075;0,0181030425753714;0,0363834818992178;0,0201514144160859;0;0,03474123;0,03474123
313460;3460;346;"JABOTICATUBAS";19858;0;0,190320708381526;0,188206031826157;0,163408951946912;0,353168796527036;0,117233294255569;0,006259;0,104500619748109;0,0163857241645828;0;0,456881781838949;0,057694657780201;0;0,114537371204315;1,08384533619512;0,211774671749258;0;4;"Julho";2019;0,588859293610719;0,0943791597431678;0,0727669637984355;0,105058227218334;0;0,0495571;0,0495571
313470;3470;347;"JACINTO";12329;0;0,237073919102971;0,255286611311271;0,0370421847029916;0,0572609419377483;0,117233294255569;0;0,0680852004517647;0,00726733151615836;0;0;0,0777879092678066;0;0,200688629378272;0;0;0;6;"Julho";2019;0;0,0585960650857848;0,109150445697653;0,0652262505476302;0;0,02897267;0,02897267
313480;3480;348;"JACUÍ";7681;0;0,0697974957464276;0,158427477762096;0,142418380615216;0,15089745442287;0,117233294255569;0;0,113438534810982;0,02185056559343;0,143651908743235;0;0;0;0,0960846816205035;0;0;0;2;"Julho";2019;0;0,0365055053876157;0,0363834818992178;0,0406361286768065;0;0,03626422;0,03626422
313490;3490;349;"JACUTINGA";25684;0;0,0591547239685088;0,202329775128832;0,0766126455047589;0,352115346244201;0,117233294255569;0,015991;0,145228961386275;0,0918774857347519;0,105848774863436;0,29126213592233;0;0;0,0964836263654665;0;0;0;5;"Julho";2019;0;0,122068402600641;0,0909587047480444;0,135880527136453;0;0,10009713;0,10009713
313500;3500;350;"JAGUARAÇU";3124;0;0,0278075431705845;0;0,223135064996592;0,0764672070236284;0,117233294255569;0;0,183642599015953;0,00596481272916553;0;0,114220445459737;0;0;0,035957768740879;0,565273721067103;0,423549343498515;0;1;"Julho";2019;0,449420082845074;0,0148474415871516;0,0181917409496089;0,0165274399148996;0;0,02340462;0,02340462
313505;3505;738;"JAÍBA";38413;0;0,449075547029523;0,199275580625199;0,0105834813437119;0,0668957638886875;0,117233294255569;0;0,0549012586645699;0,125047733380241;0,106928864402859;0;0;0;0,368541115322313;0,0934025853379944;0;3,34575119897439;17;"Julho";2019;0,346914834142788;0,182565548555459;0,309259596143351;0,203222967173827;0;0,13467947;0,13467947
313507;3507;739;"JAMPRUCA";5378;0;0,0885642215780435;0,156263696839635;0,0105834813437119;0,0448064505386838;0,117233294255569;0;0,0900993472238407;0,00467338878540461;0;0;0;0;0,100396192160311;0;0;0;1;"Julho";2019;0;0,0255600322841553;0,0181917409496089;0,0284521676896062;0;0,01887586;0,01887586
313510;3510;351;"JANAÚBA";71265;0;0,371612528872034;0,230827275801648;0,0801404726193295;0,141453533828431;0,117233294255569;0,011865;0,0429566545394547;0,115048439489238;0,370110682175552;0;0,342525310446611;0;0,441158873758183;0;0;3,08817081537873;24;"Julho";2019;0,281023544199464;0,33870132032918;0,436601782790613;0,377025609966491;0;0,1423219;0,1423219
313520;3520;352;"JANUÁRIA";67628;0;1,13677584139547;0,260987426693217;0,0467437092680609;0,104910128092197;0,117233294255569;0,001116;0,0406175774532866;0,0508413669822572;0;0;0,299753710788784;0;1,09240744747469;0,297564204550928;0;0,420519609855512;16;"Julho";2019;0,173510215465248;0,321415742527493;0,291067855193742;0,357784157030995;21,190633607089;0,12475762;0,12475762
313530;3530;353;"JAPARAÍBA";4314;0;0,0293038367848379;0,138709744859364;0,0812928961434226;0,0744858239951435;0,117233294255569;0;0,132145958674301;0,0137628202232481;0,0658854619047919;0;0;0;0,0587516842674106;0;0,211774671749258;0;2;"Julho";2019;0,0962515883100376;0,0205031571725262;0,0363834818992178;0,0228231036468875;0;0,02696127;0,02696127
313535;3535;865;"JAPONVAR";8556;0;0,0642775697594494;0,267594679824631;0,0105834813437119;0,0248690564464554;0,117233294255569;0;0,0496721280999846;0,00195534616334218;0;0;0;0;0,1960106502746;0;0;1,17578935584876;4;"Julho";2019;0,106996831382237;0,0406641197886264;0,0727669637984355;0,0452652931856212;0;0,02182073;0,02182073
313540;3540;354;"JECEABA";4973;0;0,0401425923505006;0;0,0105834813437119;0,599557048056467;0,117233294255569;0,001123;0,464786154720729;0,236164036156222;0,014581208782208;0;0;0;0,0643026392507771;0,0573154557105471;0;0;2;"Julho";2019;0,0260498746204437;0,0236351879042589;0,0363834818992178;0;0;0,20206382;0,20206382
313545;3545;801;"JENIPAPO DE MINAS";7645;0;0,0485068395700402;0;0,0989367354857619;0,10528970765534;0,117233294255569;0;0,0672148071814973;0,00210433231621232;0,201616714025593;0,456881781838949;0;0;0,081318087094838;0;0;2,96242654181907;3;"Julho";2019;0,269580815305535;0,0363344081094026;0,0545752228488266;0,0404456716227295;0;0,01981147;0,01981147
313550;3550;355;"JEQUERI";12460;0;0,0934672246853409;0,134577125985821;0,178190547556963;0,0681284534618425;0,117233294255569;0;0,067183293399762;0,0497878868650952;0;0,399771559109081;0;0;0,148338652589336;0,366164744761471;0;0;5;"Julho";2019;0,166421876494089;0,0592186690703933;0,0909587047480444;0,0659193026055213;0;0,06011449;0,06011449
313560;3560;356;"JEQUITAÍ";7597;0;0,213462133196956;0,151112240782713;0;0,0718067414383621;0,117233294255569;0,082397;0,0900502279430173;0,0150516977402131;0;0;0;0;0,121541941565016;0;0;0,329709309877525;3;"Julho";2019;0,0300035471988548;0,0361062784051186;0,0545752228488266;0,0401917288839603;0;0,02989656;0,02989656
313570;3570;357;"JEQUITIBÁ";5215;0;0,075888331028138;0,154759347783905;0,145581665594615;0,0947922440438503;0,117233294255569;0;0,106036941160323;0,011287121674233;0,141311714741152;0,285551113649343;0;0;0,0609998111251245;0,0104911824697554;0,211774671749258;0;3;"Julho";2019;0,101019830742541;0,0247853418300242;0,0545752228488266;0,0275898204725356;0;0,02758974;0,02758974
313580;3580;358;"JEQUITINHONHA";25305;0;0,598340208188977;0,190909838174513;0,357298330163714;0,0911941684609541;0,117233294255569;0;0,0471103758115637;0,0154695538498022;0,251300832839042;0,456881781838949;0,234773780539392;0;0,226458424168891;0,45751383756729;0,423549343498515;0,414995357390386;8;"Julho";2019;0,438207793316934;0,120267128477231;0,145533927596871;0,133875437594921;0;0,05190119;0,05190119
313590;3590;359;"JESUÂNIA";4795;0;0,0263368126590803;0;0,106881402147775;0,0513159690770557;0,117233294255569;0;0,120090224440821;0,0127129484767716;0;0;0;0;0,0306941501915171;0;0;0;2;"Julho";2019;0;0,022789206917539;0,0363834818992178;0,0253678215083045;0;0,02182694;0,02182694
313600;3600;360;"JOAÍMA";15410;0;0,283879960236764;0,302517258398245;0,132293516796399;0,0610617947319825;0,117233294255569;0,000294;0,0662661950289998;0,010290758013899;0;0;0;0;0,21723386939859;0;0,211774671749258;0,031532042213648;6;"Julho";2019;0,0991210041514795;0,0732391404795153;0,109150445697653;0,0815262000923822;0;0,03590766;0,03590766
313610;3610;361;"JOANÉSIA";4674;0;0,0396551891914158;0;0,0105834813437119;0,0371666278475756;0,117233294255569;0;0,108095288330613;0,0183488246807105;0;0;0;0,00492796643004293;0,0393838428110752;0;0;0;3;"Julho";2019;0;0,0222141299546564;0,0545752228488266;0,024727674187657;0;0,02507437;0,02507437
313620;3620;362;"JOÃO MONLEVADE";79387;0,712132435983253;0,0169824212597214;0,147649736646797;0,171769902208444;0,365450295130514;0,117233294255569;0,03187;0,104542016956894;0,446470278469594;0;0;0,328659791876216;0;0,00866757532681738;0,387813279601477;0;0;13;"Julho";2019;0,176261135578871;0,377302767374905;0,236492632344915;0,41999483755574;0;0,40066996;0,40066996
313630;3630;363;"JOÃO PINHEIRO";48561;0;1,82547309676863;0;0,172134444343616;0,267614195534602;0,117233294255569;0,000107;0,113452708449;0,298824118254726;0;0;0,330774870980175;0;0,892949652539653;0;0,211774671749258;0;10;"Julho";2019;0,0962515883100376;0,230795970202839;0,181917409496089;0,256910694528629;0;0,28576701;0,28576701
313640;3640;364;"JOAQUIM FELÍCIO";4662;0;0,134281274534721;0,173965379662728;0,0907827510816176;0,029963935496504;0,117233294255569;0,006353;0,120895973431851;0,00245094139780709;0;0,228440890919475;0;0;0,0543055581163432;0,849432834037001;0,211774671749258;0,000533438169118953;2;"Julho";2019;0,482367354253244;0,0221570975285854;0,0363834818992178;0,0246641885029647;0;0,02385561;0,02385561
313650;3650;365;"JORDÂNIA";10780;0;0,0933002124140461;0;0,0714384990700553;0,0381551317083207;0,117233294255569;0;0,0530370267168505;0,00565262211517436;0,100448327166322;0,475442604226156;0;0;0,169031144521779;0;0;0;5;"Julho";2019;0;0,0512341294204526;0,0909587047480444;0,0570313067485971;0;0,02051021;0,02051021
313652;3652;802;"JOSÉ GONÇALVES DE MINAS";4516;0;0,0649456188446286;0;0,0264587033592797;0,0227743405626165;0,117233294255569;0;0,101500100984227;0,00189989075183122;0;0;0;0,245474641961518;0,077928464460762;0;0;0,406451407980989;2;"Julho";2019;0,03698707812627;0,0214632030113881;0,0363834818992178;0,0238917793392082;0;0,0139668;0,0139668
313655;3655;803;"JOSÉ RAYDAN";4938;0;0,0308137640538909;0,133717932745122;0,147022194999731;0,0221437012087615;0,117233294255569;0;0,0978478687044352;0,00540363497092129;0,560566470960443;0,342661336379212;0;0;0,0921138031275811;0,464928770567555;0;0;2;"Julho";2019;0,211310126222954;0,0234688433282185;0,0363834818992178;0,026124359250888;0;0,0225803;0,0225803
313657;3657;804;"JOSENÓPOLIS";4844;0;0,0921396475492322;0,147335409149978;0,0264587033592797;0,0200594545060559;0,117233294255569;0;0,101921637395767;0,000561927774114505;0;0;0;0;0,109888592819159;0;0,211774671749258;0,525057825969175;2;"Julho";2019;0,144031850473233;0,0230220893239956;0,0363834818992178;0,0256270547207982;0;0,01713194;0,01713194
313665;3665;740;"JUATUBA";26484;0;0,0165546653403847;0,203213544728431;0,156047552701174;0,154080122731869;0,117233294255569;0;0,150550931834417;0,499669157804884;0,00648053723653691;0;0,291645907556943;0;0,0120440347204358;0,105483496510883;0,211774671749258;0;11;"Julho";2019;0,144193837474234;0,125870564338708;0,200109150445698;0;0;0,39882732;0,39882732
313670;3670;367;"JUIZ DE FORA";564310;5,06208138548767;0,244361107593344;0,157584152453182;0,174380494273226;0,85782224632788;0,117233294255569;0,088481;0,0732586575632681;1,76806545188217;0;0,342661336379212;3,52701191024544;0;0,0731977216586597;0,0176164452990884;0,211774671749258;0;94;"Julho";2019;0,104258262698473;2,68199736301073;1,71002364926323;2,9854672273934;0;1,6769787;1,6769787
313680;3680;368;"JURAMENTO";4316;0;0,0734700615080633;0;0;0,0444424458786211;0,117233294255569;0;0,110400135606586;0,00150551805770655;0;0;0;0;0,146554160546823;0,536816102639329;0,211774671749258;0,176785328252973;2;"Julho";2019;0,356321971830633;0,0205126625768714;0,0363834818992178;0,0228336845943363;0;0,01750815;0,01750815
313690;3690;369;"JURUAIA";10441;0;0,0376101409714794;0,171432503041218;0,155224393041108;0,0959050375009336;0,117233294255569;2,5e-05;0,118435787484588;0,0367295303902747;0;0;0;0;0,0811775005520663;0;0,211774671749258;0;5;"Julho";2019;0,0962515883100376;0,0496229633839468;0,0909587047480444;0,0552378361560391;0;0,04876533;0,04876533
313695;3695;805;"JUVENÍLIA";5733;0;0,174025082482334;0,193352669780644;0,0105834813437119;0,0329280959866758;0,117233294255569;0;0,0827904361463658;0,00306633867399538;0;0;0;0;0,14449268445132;0,211180412653588;0;2,20643807683688;3;"Julho";2019;0,296767362543212;0,0272472415554225;0,0545752228488266;0,0303302858617539;0;0,02316073;0,02316073
313700;3700;370;"LADAINHA";18026;0;0,148030815400093;0,205180941739306;0,132999082219313;0,0361171138154484;0,117233294255569;0,010617;0,0514679294128859;0,00417501575465765;0,474699352576329;0,513992004568818;0;0;0,251910545913396;0,0692176693171117;0,211774671749258;0;6;"Julho";2019;0,127711019014665;0,0856722093629944;0,109150445697653;0,0953660793553071;0;0,0299604;0,0299604
313710;3710;371;"LAGAMAR";7627;0;0,251150667683533;0;0,0510358989241218;0,0954852049313517;0,117233294255569;0,0028;0,0969931130899453;0,0589026060504547;0;0;0;0;0,154054680717548;0,024441766521001;0,211774671749258;0;3;"Julho";2019;0,107360371193833;0,0362488594702961;0,0545752228488266;0,0403504430956911;0;0,06234757;0,06234757
313720;3720;372;"LAGOA DA PRATA";51601;0;0,0753702521457541;0;0,114654381223546;0,201070417177475;0,117233294255569;0,023789;0,0821919775847255;0,262273852628577;1,50060440010477;0;0,461439757846944;0;0,0664340639276463;0,0149845935175734;0;0;10;"Julho";2019;0,0068104977537371;0,245244184807493;0,181917409496089;0,272993734650682;0;0,23214211;0,23214211
313730;3730;373;"LAGOA DOS PATOS";4124;0;0,102298424581766;0;0,118946570879606;0,0277413389190743;0,117233294255569;0;0,103244049187572;0,00285739854275755;0,0259221489461476;0,228440890919475;0;0;0,135082640642565;0;0,211774671749258;0,636053493756814;2;"Julho";2019;0,154132456241908;0,0196001437597353;0,0363834818992178;0,0218179136392592;0;0,0174598;0,0174598
313740;3740;374;"LAGOA DOURADA";12953;0;0,0812497657780711;0,343189013837192;0,153389922941531;0,105194032821166;0,117233294255569;0,000761;0,0713987959414884;0,0368558328166555;0,990442107650724;0,399771559109081;0;0;0,0854488533099164;0,00970581511425135;0,211774671749258;0;3;"Julho";2019;0,100662881279465;0,0615617512414771;0,0545752228488266;0,0685275061516306;0;0,05440959;0,05440959
313750;3750;375;"LAGOA FORMOSA";17991;0;0,143148262774995;0,158028757056965;0,185916488937872;0,14044114187979;0,117233294255569;0;0,109432639192785;0,0735396220783237;0;0;0;0;0,229976358395715;0;0,423549343498515;0;7;"Julho";2019;0,192503176620075;0,0855058647869539;0,127342186647262;0,0951809127749545;0;0,08375635;0,08375635
313753;3753;741;"LAGOA GRANDE";9454;0;0,210714951754842;0,150727579906317;0,0727908327973074;0,143349826312247;0,117233294255569;0;0,117821527098151;0,0527149199242954;0;0;0;0;0,179233028483772;0;0,211774671749258;0;3;"Julho";2019;0,0962515883100376;0,0449320463396066;0,0545752228488266;0,0500161385900962;0;0,06241618;0,06241618
313760;3760;376;"LAGOA SANTA";63359;0;0,0391030261720329;0,177881135302044;0,208134156134252;0,925917378967714;0,117233294255569;0,853571;0,130649268234036;0,270510387412582;0;0,228440890919475;0,170498876657987;0;0,00691750221184348;0,48106715162796;0,211774671749258;0;20;"Julho";2019;0,314896608724946;0,301126456952733;0,363834818992178;0,335199124701703;0;0,26392288;0,26392288
313770;3770;377;"LAJINHA";19928;0;0,0742557008658888;0,249493207883282;0,0492719853668365;0,129618455013713;0,117233294255569;0,010499;0,0795805126595272;0,0423019981609698;0;0;0;0;0,233917852059985;0;0,211774671749258;0;6;"Julho";2019;0,0962515883100376;0,0947118488952486;0,109150445697653;0,105428560379039;0;0,05907049;0,05907049
313780;3780;378;"LAMBARI";20719;0;0,0363575489367684;0,146053023970574;0,130999980187723;0,226034351946769;0,117233294255569;0,011711;0,108740698485365;0,0460803880704769;0,27092245947189;0;0;0;0,0891510821756315;0,0598867353872125;0;0;7;"Julho";2019;0,0272185212334881;0,0984712363137624;0,127342186647262;0,109613325095008;0;0,06091796;0,06091796
313790;3790;379;"LAMIM";3404;0;0,0201897385513216;0;0,0824923573623766;0,0259167730420517;0,117233294255569;0;0,216594500078618;0,00255066566408644;0,073986133450463;0;0;0;0,0552399548578613;0;0,211774671749258;0;2;"Julho";2019;0,0962515883100376;0,016178198195475;0,0363834818992178;0,0180087725577203;0;0,01527738;0,01527738
313800;3800;380;"LARANJAL";6786;0;0,0348731847704646;0,189965746613242;0,0784941532991966;0,0549577732300223;0,117233294255569;0,005444;0,100508226836185;0,00555376112931984;0,055444596357038;0,399771559109081;0;0;0,0564758636695397;0;0,211774671749258;0;3;"Julho";2019;0,0962515883100376;0,0322518369431532;0,0545752228488266;0,0359011546935046;0;0,02257757;0,02257757
313810;3810;381;"LASSANCE";6522;0;0,546692515394484;0,146240457475421;0,324560094540498;0,176426620754022;0,117233294255569;0,026037;0,120421563811204;0,0315591135971067;0;0,228440890919475;0;0;0,15213640451605;0,200184414019241;0;0,044076433093807;3;"Julho";2019;0,0949947715832817;0,0309971235695911;0,0545752228488266;0,0345044696302737;0;0,05191933;0,05191933
313820;3820;382;"LAVRAS";102728;0,921510333980218;0,096195659852106;0,214437273420825;0,16796514066538;0,399845929277105;0,117233294255569;0,009049;0,0874727897134388;0,274522124144538;0,948543634267281;0,399771559109081;0,408092762669324;0,119003741037618;0,11182942398705;0;0,423549343498515;0;17;"Julho";2019;0,192503176620075;0,488235588785182;0,309259596143351;0,543479784756018;0;0,29023746;0,29023746
313830;3830;383;"LEANDRO FERREIRA";3233;0;0,0601039671839293;0;0,0704389480542603;0,0778631730936763;0,117233294255569;0;0,15119407133724;0,00528077291047571;0;0;0;0;0,059367812825444;0;0;0;1;"Julho";2019;0;0,0153654861239632;0,0181917409496089;0,0171041015508548;0;0,01660375;0,01660375
313835;3835;806;"LEME DO PRADO";4915;0;0,0478745788287099;0,177738692917906;0,29545552084529;0,0289738893967943;0,117233294255569;0;0,114276017884123;0,00200955774538029;0,511962441686416;0,228440890919475;0;0,0466259426375481;0,0613751843053113;0,45455743111089;0,211774671749258;0,404721775892773;2;"Julho";2019;0,339677622356179;0,0233595311782491;0,0363834818992178;0,0260026783552277;0;0,02391457;0,02391457
313840;3840;384;"LEOPOLDINA";52532;0;0,160662396571899;0,225921014003018;0,0908415482001938;0,201667182075306;0,117233294255569;0,006336;0,0782364475578626;0,132014838951798;0,95425910808006;0,513992004568818;0,169441337106008;0;0,129202581699157;0,0195340772470211;0,211774671749258;0;13;"Julho";2019;0,105129826418809;0,249668950530169;0,236492632344915;0,277919165688061;0;0,14180508;0,14180508
313850;3850;385;"LIBERDADE";5109;0;0,068628409847364;0;0,00970152456506924;0,0865460034079606;0,117233294255569;0,00232;0,0887545333137677;0,00780915226340179;0,135011192427852;0;0;0;0,0506585680465285;0,00946533787902746;0,211774671749258;0;2;"Julho";2019;0,100553584376056;0,0242815553997303;0,0363834818992178;0,0270290302577535;0;0,01950627;0,01950627
313860;3860;386;"LIMA DUARTE";16671;0;0,144523557702902;0,210431964750691;0,190801353549181;0,111363132791546;0,117233294255569;0;0,080123575899725;0,0255678630868314;0,00720059692948545;0,456881781838949;0;0;0,120160660961842;0,132023110203766;0,211774671749258;0;6;"Julho";2019;0,156256091897649;0,0792322979191434;0,109150445697653;0,0881974874587998;0;0,04636941;0,04636941
313862;3862;742;"LIMEIRA DO OESTE";7481;0;0,224561632410661;0;0,234600503118947;0,167926242398798;0,117233294255569;0;0,223032459775829;0,139902247221317;0,095047879469208;0;0;0;0,23099097053432;0;0,423549343498515;0;2;"Julho";2019;0,192503176620075;0,0355549649530989;0,0363834818992178;0,0395780339319346;0;0,1288719;0,1288719
313865;3865;743;"LONTRA";9008;0;0,043886734799834;0,267053824699238;0,105834813437119;0,0243688079685518;0,117233294255569;0;0,0615928615172686;0,00820687002156402;0;0,456881781838949;0;0;0,256083943234004;0;0;0,762828788349755;4;"Julho";2019;0,0694174197398277;0,0428123411706343;0,0727669637984355;0,0476565873090318;0;0,02815811;0,02815811
313867;3867;807;"LUISBURGO";6275;0;0,0247825760119287;0,198935476633294;0,146992796440443;0,0454195859159815;0,117233294255569;0;0,114190181279138;0,0117956386606179;0,0442836711163355;0,342661336379212;0;0;0,142662265499131;0;0;0;2;"Julho";2019;0;0,0298232061329629;0,0363834818992178;0,0331977226203568;0;0,02735291;0,02735291
313868;3868;808;"LUISLÂNDIA";6680;0;0,069881001882075;0,136643405997123;0,0105834813437119;0,0304393521429463;0,117233294255569;0;0,0792837644876654;0,00242932060001973;0;0;0;0;0,113786839017515;0;0,211774671749258;0,148749223979244;3;"Julho";2019;0,109787767692149;0,0317480505128593;0,0545752228488266;0,0353403644787225;0;0,01839009;0,01839009
313870;3870;387;"LUMINÁRIAS";5454;0;0,0851558078781496;0;0,0934874185361217;0,0488628336998463;0,117233294255569;2,6e-05;0,145088852186563;0,0201397889377796;0;0,316961736150771;0;0;0,0387177291162395;0;0;0;2;"Julho";2019;0;0,0259212376492717;0,0363834818992178;0,0288542436926575;0;0,0286808;0,0286808
313880;3880;388;"LUZ";18172;0;0,199296765860197;0,143249030229838;0,198087492483141;0,195079922031474;0,117233294255569;0,002263;0,121948249160198;0,0828470194982558;0,0529243874317181;0;0,135600071442672;0;0,172248905552456;0;0,211774671749258;0;5;"Julho";2019;0,0962515883100376;0,0863661038801916;0,0909587047480444;0,0961384885190636;0;0,09053953;0,09053953
313890;3890;389;"MACHACALIS";7110;0;0,0563189237701971;0,180395150156317;0,0194030491301385;0,0446955437994957;0,117233294255569;0;0,066976000933407;0,0089946799824878;0,0390632383424586;0;0;0;0,104226579385317;0;0;0;3;"Julho";2019;0;0,0337917124470703;0,0545752228488266;0,0376152681801971;0;0,02317467;0,02317467
313900;3900;390;"MACHADO";41844;0;0,100060800987786;0;0,161456887610183;0,217317515499391;0,117233294255569;0;0,0976696662286558;0,21179738790319;0,112329312099973;0;0,180369245809793;0,00142553446445937;0,15541126634257;0,0211441145977686;0,423549343498515;0;7;"Julho";2019;0,202113176704761;0,198872069709594;0,127342186647262;0,221374582522105;0;0,19289827;0,19289827
313910;3910;391;"MADRE DE DEUS DE MINAS";5087;0;0,0840617070804836;0;0;0,0827920047347778;0,117233294255569;0;0,149585535054537;0,0326302044631337;0;0;0;0,0078646431707206;0,077170846785463;0;0,211774671749258;0;2;"Julho";2019;0,0962515883100376;0,0241769959519335;0,0363834818992178;0,0269126398358176;0;0,03881094;0,03881094
313920;3920;392;"MALACACHETA";18700;0;0,120415847603552;0;0,10013149293523;0,0994196986189687;0,117233294255569;0,023317;0,0698450212179873;0,0157995299944497;0,00324026861826845;0;0,0787279444251215;0;0,213350634508577;0,00750074153753033;0,423549343498515;0;6;"Julho";2019;0,195912263648883;0,0888755306273158;0,109150445697653;0,0989318586455255;0;0,03505014;0,03505014
313925;3925;744;"MAMONAS";6532;0;0,0483347146781956;0,137381345208492;0;0,0319073531482195;0,117233294255569;0;0,0662067717225995;0,00151016637121201;0;0;0;0;0,121748582758676;0,810585099403937;0;1,15880121187867;3;"Julho";2019;0,473861837960048;0,0310446505913169;0,0545752228488266;0,0345573743675173;0;0,02132434;0,02132434
313930;3930;393;"MANGA";18594;0;0,332267505327308;0,276744782606529;0,0719088760186647;0,0487450841200574;0,117233294255569;0;0,0484879944161;0,0179258535487057;0;0;0,228076030043524;0;0,550738635054877;0,483376336711325;0;2,30592463908869;6;"Julho";2019;0,429533687192368;0,0883717441970219;0,109150445697653;0,0983710684307434;0;0,04889035;0,04889035
313940;3940;394;"MANHUAÇU";89256;0,800661225466653;0,107097471071217;0,226227386325171;0,0613253946749528;0,193192000859017;0,117233294255569;0,002308;0,0646325745496531;0,217948141851063;0,262101728233271;0;0,572481410804764;0;0,314915219313655;0,0106829111218314;0;0;22;"Julho";2019;0,00485538310487238;0,424207185116134;0,400218300891395;0,472206522741445;0;0,23549041;0,23549041
313950;3950;395;"MANHUMIRIM";22608;0;0,0312312947321279;0,286859905111721;0,214386053752457;0,135455040631371;0,117233294255569;0;0,0694015655884989;0,0454604251788158;0,364350204631964;0;0,330892375374839;0;0,107419209668876;0;0,211774671749258;0;7;"Julho";2019;0,0962515883100376;0,107449090717773;0,127342186647262;0,119607029960323;0;0,06395866;0,06395866
313960;3960;396;"MANTENA";27640;0;0,116756915496716;0,31582459067667;0,171134893327821;0,142700043186421;0,117233294255569;3,7e-05;0,0547404400799588;0,0313456971326805;0;0;0,213740493894472;0;0,154542084141709;0;0;0;8;"Julho";2019;0;0,131364688050214;0,145533927596871;0,146228693741301;0;0,05522644;0,05522644
313980;3980;398;"MAR DE ESPANHA";12725;0;0,0633555938536281;0;0,152860748874346;0,179497137366307;0,117233294255569;0,295883;0,0742209373733794;0,0212953530075881;0,753362453747416;0,513992004568818;0;0;0,0695116788789764;0,0332657435285659;0,211774671749258;0;4;"Julho";2019;0,111370868743771;0,060478135146128;0,0727669637984355;0,0673212781424766;0;0,03709898;0,03709898
313970;3970;397;"MARAVILHAS";7904;0;0,0440997606560774;0,241124553047781;0,080963632279396;0,0670229370197929;0,117233294255569;0,000149;0,112081072732227;0,0207011589321878;0,0806466856102371;0;0;0;0,0974989647125539;0;0;0;3;"Julho";2019;0;0,0375653579721018;0,0545752228488266;0,0418159043173387;0;0,03478792;0,03478792
313990;3990;399;"MARIA DA FÉ";14136;0;0,0344249783689285;0,265369806190568;0,151720084773968;0,0931977324979528;0,117233294255569;0;0,115599676043489;0,0183328758566307;0,338428055685816;0,456881781838949;0;0;0,0422049311757542;0;0,232952138924183;0;6;"Julho";2019;0,105876747141041;0,0671841979116437;0,109150445697653;0,0747861365675481;0;0,03867672;0,03867672
