"Mês";"Ano";"IBGE2";"População";"População dos 50 + Populosos";"Área Geográfica";"Educação";"Patrimônio Cultural";"Receita Própria";"Cota Mínima";"Mineradores";"Saúde per capita";"VAF";"Esportes";"Turismo";"Penitenciárias";"Recursos Hídricos";"Produção de Alimentos";"Unidades de Conservação (IC i)";"Saneamento";"Mata Seca";"Meio Ambiente";"PSF";"ICMS Solidário";"Índice Mínimo per capita";"Índice de participação";"Compensações";"Valor Líquido + Compensações"
"Novembro";"2021";1150;28270,78;0;17305,39;44270,91;24357,56;34787,43;92368,63;6,11;18829,14;990414,09;923,14;0;0;0;13739,66;3853,91;25581,31;0;29432,28;9715,73;48573,61;0;1352994,49;-147273,66;1205720,83
"Novembro";"2021";1160;52392,6;0;18805,85;33405,33;0;35951,86;92368,63;0;11198,82;1132465,72;0;0;3555,38;14577,11;29703,78;0;25581,31;0;25578,75;17002,53;90018,64;0;1557025,04;70810,39;1627835,43
"Novembro";"2021";1170;8261,61;0;4292,9;0;24884,44;10594,23;92368,63;0;26405,07;127053,37;0;0;0;0;14916,97;26398,62;0;0;26395,98;4857,86;14194,74;0;354225,84;4027,13;358252,97
"Novembro";"2021";1180;22163,58;0;20652,74;0;19755,18;33867,2;92368,63;0;13595,75;858693,56;0;0;2471,65;164149,05;21540,13;0;0;0;0;9715,73;0;0;1258973,28;-135928,3;1123044,98
"Novembro";"2021";1190;10161,71;0;5201,08;35227,01;22983,39;5931,36;92368,63;0;14904,49;66241,3;133,46;0;0;3736,51;11633,51;0;28139,44;0;28136,63;7286,79;17459,41;0;321405,39;-34091,15;287314,24
"Novembro";"2021";1200;27044,62;0;17594,2;36116,32;26692,39;23582,67;92368,63;127,27;10906,82;427717,76;1646,09;0;1425,95;1253,66;15220,68;0;0;0;0;14573,59;46466,87;0;742737,57;35309,95;778047,52
"Novembro";"2021";1205;8267,06;0;3463,81;36115,35;0;10738,15;92368,63;0;13888,12;32646,72;0;0;0;0;6585,79;0;0;0;0;4857,86;14204,1;0;223135,58;2506,8;225642,38
"Novembro";"2021";1210;9901,95;0;3191,59;39906,85;11000,41;8249,85;92368,63;78,96;14897,66;54416,07;2057,61;3851,81;0;0;16574,7;21871,66;0;0;21869,48;4857,86;17013,09;0;300236,62;-32779,76;267456,86
"Novembro";"2021";1220;8417,83;0;2705,03;0;10786,81;8107,97;92368,63;1,45;21348,02;40698,07;0;0;0;0;7047,38;0;0;0;0;4857,86;14463,15;0;210802,3;-3257,37;207544,93
"Novembro";"2021";1230;69132;0;23556,51;45677,11;23752,36;35500,22;92368,63;0,53;7724,33;649109,94;22138,84;5777,71;2338,56;0;40849,77;9570,38;0;1455,24;11026,12;29147,19;118779,54;0;1176879,49;66783,48;1243662,97
"Novembro";"2021";1240;12515,94;0;7249,64;46882,35;0;28151,28;92368,63;0;20792,2;290835,65;0;0;0;0;8495,82;0;0;0;0;7286,79;21504,35;0;536082,72;-57661,79;478420,93
"Novembro";"2021";1250;17849,3;0;2312,46;59606,31;4207,92;31339,37;92368,63;0,09;10162,42;81227,75;0;5777,71;0;0;4230,65;0;25581,31;0;25578,75;9715,73;30667,88;0;375045,03;23941,51;398986,54
"Novembro";"2021";1260;29489,68;0;15216,8;32227,36;17893,3;45320,66;92368,63;37,42;15900,54;1157523,15;3759,32;0;0;107442,54;23858,28;0;0;0;0;12144,66;0;0;1553182,35;-180509,21;1372673,14
"Novembro";"2021";1265;10016,39;0;6818;39323,9;0;9567,88;92368,63;0;11980,57;39599,22;0;0;0;0;10168,76;0;25581,31;0;25578,75;7286,79;17209,72;0;269918,7;-28606,58;241312,12
"Novembro";"2021";1270;27816,65;0;23752,55;46089,56;1281,6;16471,26;92368,63;4,96;10525,72;451765,06;237,27;0;0;0;23739,98;0;25581,31;40279,25;65898,28;14573,59;47793,34;0;822318,52;-92008,46;730310,06
"Novembro";"2021";1280;15736,67;0;12716,83;0;21391,36;227123,07;92368,63;0,19;29983,99;311630,04;0;1925,9;0;10183,65;13023,56;20357,15;0;0;20355,12;7286,79;27038,05;0;790763,95;-25046,75;765717,2
"Novembro";"2021";1290;16908,33;0;4585,86;64446,72;17529,46;7681,57;92368,63;0;7874,95;66733,18;177,95;4750,56;0;0;6872,04;0;0;0;0;12144,66;29051,16;0;331125,16;-35375,5;295749,66
"Novembro";"2021";1300;43197,28;0;30358,65;68284,16;4485,6;11636,65;92368,63;1,69;6697,16;99156,08;0;0;0;0;54873,77;558,81;0;6035,47;6600,26;19431,46;74219,66;112953,96;624265,02;26942,71;651207,73
"Novembro";"2021";1310;5751,16;0;3901,79;0;18929,26;8081,78;92368,63;714,63;23444,26;104228,15;0;1925,9;0;0;8538,78;0;0;0;0;2428,93;9881,38;0;280194,68;13217,57;293412,25
"Novembro";"2021";1320;46628,72;0;11914,36;69542,99;20958,46;36051,21;92368,63;360,66;15926,19;839107,8;17068,95;5135,75;0;0;21308,08;0;25581,31;0;25578,75;24289,32;80115,41;0;1306355,36;68633,69;1374989,05
"Novembro";"2021";1330;59965,75;0;8628,76;30411,04;22926,07;51845,78;92368,63;85,81;7304,96;397398,92;1668,33;0;2224,49;0;17379,07;113,29;0;0;113,28;24289,32;103030,49;0;819640,84;-53314,43;766326,41
"Novembro";"2021";1340;168216,91;234339,8;30729,25;40065,49;9505,21;87878,43;92368,63;171,85;7557,8;1717271,24;16683,37;5777,71;13099,78;0;44235,97;6117,92;51162,62;0;57274,82;58294,38;289022,85;0;2872493,5;-304299,57;2568193,93
"Novembro";"2021";1350;17100,89;0;35585,13;54186,8;18220,11;14936,42;92368,63;0;10630,63;322522,97;1527,45;5135,75;0;0;27863,58;27592,01;0;0;27589,25;9715,73;29381,99;0;666765,37;43589,49;710354,86
"Novembro";"2021";1360;12337,92;0;4412,03;39606,56;10680,01;35599,44;92368,63;0,02;17139,13;365077,56;0;0;0;0;4451,37;0;0;0;0;7286,79;21198,48;0;610158,06;-65488,27;544669,79
"Novembro";"2021";1370;33922,03;0;78111,55;57446,96;16796,1;51273,99;92368,63;0;10900,88;512080,9;13413,43;3851,81;1844,23;0;60216,22;0;0;0;0;17002,53;58283,34;0;1007512,68;184254,69;1191767,37
"Novembro";"2021";1380;4806,56;0;6330,95;0;24813,24;7840,15;92368,63;0;27344,86;18536,95;1779,56;0;0;0;14303,86;40011,99;0;0;40007,99;2428,93;8258,41;0;248820,16;2693,34;251513,5
"Novembro";"2021";1390;22129,07;0;12375,04;49843,87;25209,11;41337,23;92368,63;0;14910,75;549988,02;0;4156,74;0;0;12994,37;0;25581,31;0;25578,75;9715,73;38021,19;0;898628,58;6743,88;905372,46
"Novembro";"2021";1400;20910,17;0;8766,95;42332,17;1281,6;25604,38;92368,63;12,54;10582,73;265922,19;0;0;0;0;9544,14;0;0;0;0;12144,66;35926,93;0;525397,19;-55836,99;469560,2
"Novembro";"2021";1410;27151,8;0;7874,38;34043,8;15475,34;24261,63;92368,63;9,52;9091,49;366248,1;0;5135,75;0;0;10900,48;400,59;0;0;400,55;12144,66;46651,02;0;651757,16;99659,32;751416,48
"Novembro";"2021";1420;41222,7;0;11102,6;53686,65;21542,83;61532,89;92368,63;14,15;11168,98;526932,62;544,99;0;0;0;16669,57;0;0;0;0;19431,46;70827,03;0;927045,22;-99097,29;827947,93
"Novembro";"2021";1430;55102,87;0;31906,72;38840,64;23083,07;50269,23;92368,63;0,07;16786,52;1683485,36;2543,28;4493,78;13156,82;0;30533,92;0;0;0;0;24289,32;94675,32;0;2161535,69;182147,03;2343682,72
"Novembro";"2021";1440;38634,13;0;25984,2;36824,8;768,96;32311,87;92368,63;0;16572,11;1127278,81;3885,37;5135,75;0;39940,24;20085,11;133,79;0;0;133,78;14573,59;66379,46;0;1520876,89;110278,14;1631155,03
"Novembro";"2021";1450;35529,67;0;9787,44;48467,55;17436,9;50109,02;92368,63;0;16739,48;601320,83;51,9;0;0;0;13696,28;10145,76;0;0;10144,74;14573,59;61045,51;0;971271,57;-103865,33;867406,24
"Novembro";"2021";1455;18285,27;0;50498,71;0;23904,01;27397,56;92368,63;0;26075,61;2613257,19;0;0;0;0;46939,38;0;0;0;0;7286,79;31416,95;0;2937430,15;-318943,36;2618486,79
"Novembro";"2021";1460;7355,16;0;17785,36;0;25213,38;21365,79;92368,63;0;27573,52;149002,98;0;1925,9;0;1650,58;9775,68;2792,98;28139,44;0;30929,33;4857,86;12637,31;0;402441,58;19235,41;421676,99
"Novembro";"2021";1470;6534,08;0;1970,42;45118,79;28074,2;20930,31;92368,63;0;24586,92;68617,6;0;1925,9;0;0;4846,68;0;0;0;0;2428,93;11226,58;0;308629,13;8575,43;317204,56
"Novembro";"2021";1480;8103,57;0;6892,46;0;7385,73;13663,06;92368,63;0;15329,22;62121,26;18,53;0;0;0;6227,15;0;0;0;0;4857,86;13923,2;0;230890,71;7947,41;238838,12
"Novembro";"2021";1490;4094,47;0;3847,83;0;28250,78;11228,74;92368,63;7,84;29704,58;75012,88;4882,66;1283,93;0;0;3486,56;0;0;0;0;2428,93;7034,95;0;263632,79;9900,18;273532,97
"Novembro";"2021";1500;5616,73;0;8986,67;0;14368,18;8235,09;92368,63;0,16;24780,9;292263,61;0;0;0;61956,21;9761,67;0;0;0;0;2428,93;9650,42;0;530417,24;-63017,13;467400,11
"Novembro";"2021";1510;32225,39;0;16275,86;31592,47;18506,33;80050,75;92368,63;17,75;17729,48;550795,74;3840,88;4156,74;0;29901,41;16929,26;0;0;0;0;9715,73;55368,24;0;959474,74;65823,7;1025298,44
"Novembro";"2021";1520;7168,06;0;6669,32;0;21409,87;9135,58;92368,63;26,19;19863,89;88865,87;44,48;2567,87;0;0;7635,18;0;0;0;0;2428,93;12315,84;0;270499,73;22317,33;292817,06
"Novembro";"2021";1530;137221,31;191160,42;11995,9;40023,66;22114,75;70411,11;92368,63;244,29;8487,22;1364424,7;26563,64;6419,68;4829,23;0;16888,51;0;25581,31;0;25578,75;46149,72;235767,58;0;2300649,19;-37943,06;2262706,13
"Novembro";"2021";1535;9847,45;0;5815,58;0;52673,64;18233,57;92368,63;4647,53;33655,53;2522907,7;0;0;0;0;5014,73;158037,23;0;0;158021,42;4857,86;0;0;2908043,67;3246727,57;6154771,24
"Novembro";"2021";1540;6635,81;0;3474,79;0;36637,44;7311,98;92368,63;0;15063,98;32725,45;311,42;2567,87;0;0;10479,68;0;25581,31;0;25578,75;4857,86;11401,36;0;249415,06;8292,23;257707,29
"Novembro";"2021";1545;11366,08;0;10211,02;62913,18;17180,58;21654,32;92368,63;0;13054,3;37423,71;3281,06;3209,84;0;0;27745,5;4257,04;0;0;4256,61;7286,79;19528,69;0;331480,4;-35432,18;296048,22
"Novembro";"2021";1547;9019,11;0;6995,73;37906,18;11092,97;16428,27;92368,63;0;14823,28;15336,39;111,22;3209,84;0;0;19980,75;0;0;29374,64;29404,01;7286,79;15496,24;0;279459,51;4922,08;284381,59
"Novembro";"2021";1550;39255,39;0;2467,24;37824,69;33410,65;76225,03;92368,63;200,02;10775,95;237911,91;12827,66;4750,56;2281,52;0;712,63;0;0;0;0;14573,59;67446,88;0;633032,47;2244,6;635277,07
"Novembro";"2021";1560;2101,73;0;6873,91;0;19238,98;7060,33;92368,63;0;55531,94;18608,24;0;0;0;0;5624,01;0;0;0;0;2428,93;3611,1;0;213447,83;664,95;214112,78
"Novembro";"2021";1570;12799,32;0;4999,92;38633,42;18601,74;15744,14;92368,63;0,09;11500,46;48729,21;0;0;0;0;5083,99;960,59;0;0;960,49;7286,79;21991,24;0;278699,54;4404,33;283103,87
"Novembro";"2021";1580;18793,9;0;7881,71;37646,72;16552,6;22215,74;92368,63;0,15;15676,47;641393,89;0;0;0;11665,41;12639,84;0;0;0;0;7286,79;32290,85;0;916412,8;205110,31;1121523,11
"Novembro";"2021";1590;5787,49;0;3732,36;43873,86;12246,42;9285,01;92368,63;10,94;27056,87;34309,48;6834,62;0;0;0;2440,8;0;0;0;0;4857,86;9943,81;0;252748,18;3953,96;256702,14
"Novembro";"2021";1600;10352,45;0;5207,92;0;12175,22;0;92368,63;0;0;146362,82;0;0;0;0;11802,57;0;0;0;0;7286,79;17787,12;0;303343,5;-33763,96;269579,54
"Novembro";"2021";1610;27874,78;0;20238,93;47039,69;6087,61;8798,46;92368,63;0;7148,34;37688,17;0;0;0;0;19251,9;0;0;24232,62;24256,85;19431,46;47893,21;0;358078,18;-38106,57;319971,61
"Novembro";"2021";1615;25346,16;0;79408,65;67883,52;22534,83;13318,51;92368,63;0;12884,99;526208,73;2179,96;0;0;0;52300,93;68402,27;0;8,05;68403,49;12144,66;43548,65;0;1018531,7;-109951,93;908579,77
"Novembro";"2021";1620;4851,97;0;6167,87;36237,52;20237,92;10142,94;92368,63;2,25;29541,87;189318,94;2020,54;1283,93;0;0;3677,47;0;0;0;0;2428,93;8336,44;0;406617,25;91213,15;497830,4
"Novembro";"2021";1630;12350,64;0;3750,18;0;7077,29;9231,6;92368,63;0,04;12300,54;35683,2;66,73;5777,71;0;0;5125,2;0;25581,31;0;25578,75;7286,79;21220,33;0;237817,76;4909,94;242727,7
"Novembro";"2021";1640;8815,66;0;5928,61;0;17839,9;11762,09;92368,63;0;18005,55;394458,31;539,42;1925,9;0;97094,96;9070,89;0;0;0;0;4857,86;15146,67;0;677814,47;-74357,39;603457,08
"Novembro";"2021";1650;13649,46;0;17583,46;42948,91;1281,6;10167,69;92368,63;7,22;8202,63;63982,35;0;0;0;0;18873,62;0;0;322,57;322,89;9715,73;23451,91;0;302556,1;-32973,16;269582,94
"Novembro";"2021";1660;52423,48;0;15407,71;61742,24;22460,81;69217,78;92368,63;36,79;14838,28;1178478,86;192,78;5135,75;0;0;10438,82;359,38;51162,62;0;51516,85;17002,53;90071,7;0;1681333,02;-178259,37;1503073,65
"Novembro";"2021";1670;13794,79;0;2601,03;38583,71;21513,11;19768,28;92368,63;0;12937,64;277642,93;557,96;0;0;0;12618,06;672,28;0;0;672,22;7286,79;23701,6;0;524046,83;71360,19;595407,02
"Novembro";"2021";1680;16060,01;0;8502,79;41858,48;18312,67;16338,32;92368,63;0;16081,81;51743,45;1927,85;5135,75;0;0;10112,34;13209,45;25581,31;0;38786,89;7286,79;27593,6;0;352109,46;-15115,13;336994,33
"Novembro";"2021";1690;5667,59;0;25397,79;32361,21;18590,35;23612,48;92368,63;0;31392,22;432294,44;793,38;0;0;0;21763,33;0;0;0;0;2428,93;9737,81;0;696408,2;-75899,6;620508,6
"Novembro";"2021";1700;12305,23;0;15982,65;52017,15;16504,18;9402,49;92368,63;0;12466,4;24299,2;700,7;4493,78;0;0;16645,49;0;0;22488,38;22510,87;9715,73;21142,3;0;310554,88;8402,45;318957,33
"Novembro";"2021";1710;18750,3;0;8603,37;40850,7;15222,58;29019,87;92368,63;0;16481,88;453589,7;467,13;0;0;0;13094,17;0;25581,31;0;25578,75;9715,73;32215,95;0;755958,85;91496,5;847455,35
"Novembro";"2021";1720;5109,92;0;2496,54;0;10024,97;8160,13;92368,63;0;41309,26;68733,83;0;1781,46;0;0;10274,54;0;0;0;0;2428,93;8779,64;0;251467,83;-22857,17;228610,66
"Novembro";"2021";1730;51491,59;0;32600,55;45114,38;20357,53;48781,4;92368,63;0,62;17410,95;2747327,48;2179,96;0;0;109184,42;28987,43;0;28139,44;0;28136,63;21860,39;0;0;3245802,03;-344935,47;2900866,56
"Novembro";"2021";1740;8316,11;0;6203,75;36396,71;14952,02;8459,98;92368,63;0;18539,17;59543,16;0;0;0;0;13484,59;0;0;0;0;4857,86;14288,37;0;277410,45;-30100,27;247310,18
"Novembro";"2021";1750;31794,87;0;41960,76;0;63539,34;51338,26;92368,63;3,13;34545,92;7186187,74;50,05;0;0;0;18631,99;34801,08;25581,31;0;60376,36;21860,39;0;0;7602657,44;12026554,24;19629211,68
"Novembro";"2021";1760;10050,9;0;6037,01;0;6393,77;39539,29;92368,63;4,44;23070,81;617655,8;6423,1;0;0;0;7074,73;89,82;0;0;89,81;4857,86;17269,02;0;830835,26;95835,38;926670,64
"Novembro";"2021";1770;24857,51;0;9041,36;44991,15;11570,01;26134,78;92368,63;0;12089,76;340279,66;2476,55;5135,75;0;0;9563,25;230,13;25581,31;0;25808,87;12144,66;42709,07;0;659171,05;22039,17;681210,22
"Novembro";"2021";1780;21340,69;0;4409,59;53785,54;27806,49;27087,9;92368,63;0;12995,79;330047,23;1216,03;5135,75;0;0;9305,05;0;25581,31;0;25578,75;9715,73;36666,63;0;657459,91;-74592,69;582867,22
"Novembro";"2021";1783;13961,91;0;39274,52;37108,14;1281,6;5344,02;92368,63;0;9116,41;11440,41;0;0;0;0;23234,53;27337,67;0;1855,59;29192,39;9715,73;23988,74;0;296027,09;5432,1;301459,19
"Novembro";"2021";1787;12352,46;0;1017,31;0;14937,78;264032,7;92368,63;0;38619,27;569736,4;0;0;0;0;182,93;145960,8;25581,31;0;171524,96;7286,79;21223,45;0;1193282,71;-15621,74;1177660,97
"Novembro";"2021";1790;21947,41;0;5029,46;39400,44;640,8;41549,13;92368,63;0;15754,8;281170,67;0;5135,75;0;0;6763,08;982,72;25581,31;0;26561,37;9715,73;37709,08;0;583746,43;102533,41;686279,84
"Novembro";"2021";1800;100470,92;0;7448,36;0;62349,94;61690,65;92368,63;8223,34;35710,18;19601001,93;0;0;4601,08;0;3245,64;9037,95;28139,44;0;37173,68;48578,65;0;0;20062863,12;4713648,21;24776511,33
"Novembro";"2021";1810;9166,25;0;9920,25;0;2349,6;14754,1;92368,63;0;13317,64;23664,72;0;0;0;0;9146,39;0;0;0;0;4857,86;15749,05;0;195294,47;8931,28;204225,75
"Novembro";"2021";1820;12659,45;0;15096,44;0;16465,02;38196,03;92368,63;4,99;26991,11;1264895,14;0;0;0;407,64;13540,02;0;53720,75;0;53715,38;4857,86;21750,91;0;1560948,65;352971,96;1913920,61
"Novembro";"2021";1830;235434,28;327979,06;9016,21;75912,57;29959,58;91173,5;92368,63;465,26;9738,7;2101317,98;519,03;6419,68;11331,59;0;3763,65;7492,1;33255,7;0;40743,73;75296,91;404512,76;0;3515953,21;410300,29;3926253,5
"Novembro";"2021";1840;41687,74;0;35808,51;51397,36;16475,35;42861,79;92368,63;4,51;6370,93;265520,79;385,57;5135,75;3346,24;0;31796,56;9227,17;0;0;9226,25;19431,46;71626,03;0;693443,58;21209,95;714653,53
"Novembro";"2021";1850;3240,7;0;2174,77;0;22194,5;7443,16;92368,63;3,25;35409,15;22638,57;0;1187,64;0;0;5192,49;0;0;0;0;2428,93;5568,03;0;199849,89;-8532,68;191317,21
"Novembro";"2021";1860;1215171,57;1692832,64;4745,53;45079,54;24275,68;206357,59;92368,63;187,37;14932,96;46588809,56;0;0;45573,55;0;122,13;3949,77;25581,31;0;29528,13;345735,28;2087854,02;0;52393574,21;-5627517,79;46766056,42
"Novembro";"2021";1870;16581,36;0;7236,45;0;22764,45;35557,53;92368,63;0;12817,99;399661,86;1052,9;5135,75;0;901,65;15515,2;9133,98;25581,31;0;34711,82;9715,73;28489,36;0;682510,71;195215,95;877726,66
"Novembro";"2021";1880;48339,9;0;54381,7;37301,59;17785,79;18837,96;92368,63;23,64;6454,75;141598,6;934,26;5777,71;0;0;98036,23;96,86;0;1567,76;1666,18;31576,12;83055,48;0;638138,59;26641,96;664780,55
"Novembro";"2021";1890;16161,74;0;20083,91;0;28611,05;34293,26;92368,63;0;12299,03;161444,33;0;5777,71;0;0;13107,02;213,2;0;0;213,18;7286,79;27768,39;0;419415,12;45400,05;464815,17
"Novembro";"2021";1900;6434,17;0;4384,69;0;15058,82;10101,56;92368,63;0;22432,69;97742,72;0;0;0;0;4070,43;0;0;0;0;4857,86;11054,92;0;268506,56;9937,49;278444,05
"Novembro";"2021";1910;42993,83;0;61593,75;70039,46;1708,8;31206,16;92368,63;114,58;9095,6;363830,76;0;5344,39;2319,55;0;22887,38;3963,72;0;284,48;4248,09;17002,53;73870,09;0;798623,59;64905,68;863529,27
"Novembro";"2021";1920;18061,84;0;14078,39;54077,77;1708,8;17108,16;92368,63;0;8402,57;108534,34;454,15;4156,74;0;0;18800,36;0;0;0;0;12144,66;31033,05;0;380929,47;-41025,14;339904,33
"Novembro";"2021";1930;50801,31;0;80810,97;0;18835,99;61874,94;92368,63;3,41;18181,09;2510443,9;2736,07;0;2566,72;0;60525,3;5080,22;0;0;5079,71;17002,53;0;0;2921230,63;-85064,96;2836165,67
"Novembro";"2021";1940;200346,02;279098,27;5421,78;63883,46;13655,25;68132,56;92368,63;0,81;5180,19;1378426,48;5171,84;5938,21;7719,17;0;5002,67;0;25581,31;0;25578,75;55865,45;344225,67;0;2556015,26;-273636,3;2282378,96
"Novembro";"2021";1950;16739,4;0;19882,49;70474,92;18212,99;10121,39;92368,63;0,49;8301,31;72617,55;400,4;5777,71;0;0;17277,67;0;0;20501,69;20522,19;9715,73;28760,89;0;391173,84;19154,9;410328,74
"Novembro";"2021";1960;5613,1;0;3201,12;34733,7;4791,76;12474,23;92368,63;0;26257,29;30855,53;0;0;0;0;3911,86;0;0;0;0;2428,93;9644,18;0;226280,36;877,37;227157,73
"Novembro";"2021";1970;6250,7;0;3426,7;0;22237,93;14286,12;92368,63;0,34;24822,96;88778,08;0;1925,9;0;0;6335,89;12475,4;0;0;12474,15;2428,93;10739,69;0;286076,03;-30920,22;255155,81
"Novembro";"2021";1980;5796,57;0;16036,85;0;14791,11;32450,36;92368,63;318,43;21559,61;156006,7;1206,76;0;0;0;10011;0;0;0;0;4857,86;9959,41;0;365363,37;-24314,96;341048,41
"Novembro";"2021";1990;6710,29;0;3010,69;0;24045,7;21542,33;92368,63;0;22387,05;30576,29;0;1925,9;0;0;4297,14;0;0;0;0;4857,86;11529,32;0;223251,31;5752,78;229004,09
"Novembro";"2021";1995;11593,14;0;2484,09;37919,78;3738;20630,79;92368,63;0;21942,45;566125,48;0;0;0;0;4472,12;0;0;0;0;4857,86;19918,83;0;786051,2;-84889,03;701162,17
"Novembro";"2021";2000;4955,51;0;5040,2;0;9483,85;5911,4;92368,63;0;21481,48;20798,67;0;0;0;0;1806,86;17099,94;0;0;17098,23;4857,86;8514,34;0;192317,05;862,84;193179,89
"Novembro";"2021";2010;8034,54;0;11864,07;36799,36;32763,3;12632,54;92368,63;48,69;18987,24;70421,59;496,79;2567,87;0;0;5867,72;25945,41;0;0;25942,81;4857,86;13804,6;0;337457,65;93350,91;430808,56
"Novembro";"2021";2015;12279,79;0;23592,88;50579,47;0;14053,48;92368,63;0;10142,36;76450,29;0;0;0;0;35532,97;1042,82;0;0;1042,71;7286,79;21098,6;0;344427,99;-36514,33;307913,66
"Novembro";"2021";2020;23489,65;0;15326,17;48782,64;26166,04;39766,03;92368,63;0;14028,88;378061,25;0;0;0;15599,24;15135,77;0;51162,62;0;51157,51;9715,73;40358,89;0;769956,5;-33722,11;736234,39
"Novembro";"2021";2030;10866,53;0;20481,36;47548,11;4485,6;8737,15;92368,63;0;10507,22;14000,87;0;0;0;5992,18;13361,34;0;0;0;0;7286,79;18670,39;0;254306,3;1035,94;255342,24
"Novembro";"2021";2040;9366,07;0;3233,34;49825,47;39765,26;16092,25;92368,63;4,71;16250,38;102939,67;1616,43;2567,87;0;0;3146,65;0;33255,7;0;33252,38;4857,86;16092,37;0;391379,4;-22756,85;368622,55
"Novembro";"2021";2050;18575,92;0;7609,01;48121,62;17081,28;16737,64;92368,63;0,41;14356,75;195044,46;6465,73;5135,75;0;0;7000,25;804,28;28139,44;0;28940,83;9715,73;31916,32;0;499070,36;8917,71;507988,07
"Novembro";"2021";2060;9180,78;0;4073,42;33264,84;11833,46;16478,61;92368,63;0;12900,27;78767,9;0;0;0;0;10293,76;0;0;0;0;4857,86;15774,01;0;289793,59;-30800,56;258993,03
"Novembro";"2021";2070;6610,38;0;4587,81;59858,84;13458,24;22358,53;92368,63;0;25504,63;327350,61;337,37;0;0;0;6155,55;0;0;0;0;4857,86;11357,66;0;574806,14;-53196,02;521610,12
"Novembro";"2021";2080;28109,11;0;12772,74;43364,63;26607,48;36077,81;92368,63;0;7973,13;279787,26;711,82;5135,75;0;0;13418,63;739,68;25581,31;0;26318,36;17002,53;48295,83;0;637943,8;59855,98;697799,78
"Novembro";"2021";2083;9091,77;0;5587,8;34825,73;16959,86;11219,97;92368,63;0;15246,77;48461,08;0;2969,1;0;0;1785,5;0;0;0;0;4857,86;15621,08;0;258995,24;-7613,54;251381,7
"Novembro";"2021";2087;14167,18;0;13915,55;63860,51;8743,37;14458,1;92368,63;0;13108,26;44535,62;1497,79;5135,75;0;0;15351,86;0;0;3319,99;3323,31;9715,73;24341,42;0;324523,14;-14836,86;309686,28
"Novembro";"2021";2090;146442,06;204005,68;80463,81;58143,75;31206,97;85510;92368,63;60,07;10489,52;1896749,03;5768,74;5135,75;6673,47;0;17718,29;0;51162,62;0;51157,51;41291,85;251610,27;0;2984795,48;254708,26;3239503,74
"Novembro";"2021";2100;9847,45;0;7578,73;48709,03;4056,27;10689,93;92368,63;0,76;15965,98;46285,09;0;0;0;0;10284,83;0;0;0;0;7286,79;16919,46;0;269993,05;21038,75;291031,8
"Novembro";"2021";2110;14561,37;0;9972,98;54708,05;17266,02;19665,15;92368,63;51,4;11589,62;129735,73;0;5135,75;0;0;38200,85;2357,11;28139,44;0;30493,5;7286,79;25018,7;0;456054,57;10362,1;466416,67
"Novembro";"2021";2120;12953,73;0;34255,56;47284,6;1281,6;28735,49;92368,63;0;30936,6;379349,27;0;0;0;63202,7;14313,95;42822,97;25581,31;0;68397,44;7286,79;22256,53;0;802622,92;2386,08;805009
"Novembro";"2021";2125;19560,48;0;2493,61;0;1281,6;0;92368,63;0;0;979112,61;0;0;0;2984,57;5622,5;0;28139,44;0;28136,63;7286,79;0;0;1138847,42;-122680,79;1016166,63
"Novembro";"2021";2130;9135,37;0;5215,24;32171,42;12573,94;15184,54;92368,63;670,37;13994,44;97687,32;6979,21;0;0;0;6661,35;7844,86;25581,31;0;33422,83;4857,86;15695,99;0;346618,55;-18878,8;327739,75
"Novembro";"2021";2140;13178,98;0;9203,22;0;10987,6;26356,49;92368,63;1,96;19592,13;353744,68;0;0;0;0;17582,06;0;25581,31;0;25578,75;5271,27;22643,55;0;596509,41;213139,17;809648,58
"Novembro";"2021";2150;5238,89;0;3492,37;38172,47;24386,04;11431,19;92368,63;0;24183,81;28546,17;1957,51;1283,93;0;0;9226,09;16574,75;0;0;16573,1;2428,93;9001,24;0;268290,43;1249,1;269539,53
"Novembro";"2021";2160;86875,95;0;95057,57;37375,65;97508,56;49615,41;92368,63;129,64;7693,76;614532,42;13161,33;3209,84;4525,03;0;23960,15;50325,71;0;368,29;50689,34;38862,92;149266,41;0;1364832,71;146453,57;1511286,28
"Novembro";"2021";2170;6884,68;0;4033,87;34567,91;16892,22;7362,37;92368,63;0;15981,17;34921,49;350,35;0;0;0;8477,89;0;0;0;0;4857,86;11828,95;0;238527,48;14327,27;252854,75
"Novembro";"2021";2180;13822,04;0;8325,79;0;3417,6;19372,47;92368,63;0;8512,83;45097,02;0;0;0;0;13261,64;85368,58;25581,31;0;110938,8;9715,73;23748,41;0;348581,01;-20562,19;328018,82
"Novembro";"2021";2190;6219,82;0;2864,94;31032,91;30883,05;20151,6;92368,63;0;19327,12;39051,52;1340,23;0;0;0;7456,95;73851,16;0;0;73843,77;4857,86;10686,63;0;340085,1;-1559,06;338526,04
"Novembro";"2021";2200;36287,17;0;8242,78;57160,05;19950,27;21686,62;92368,63;0;13515,53;221740,58;0;0;0;0;25667,79;1148,62;0;0;1148,51;14573,59;62347,01;0;574688,57;-61012,26;513676,31
"Novembro";"2021";2210;9035,46;0;8328,23;0;15898,98;9221,35;92368,63;0,03;15282,36;48097,19;1023,24;0;0;0;8343,73;0;0;0;0;4857,86;15524,33;0;227981,48;10325,32;238306,8
