"Mês";"Ano";"IBGE2";"População";"População dos 50 + Populosos";"Área Geográfica";"Educação";"Patrimônio Cultural";"Receita Própria";"Cota Mínima";"Mineradores";"Saúde per capita";"VAF";"Esportes";"Turismo";"Penitenciárias";"Recursos Hídricos";"Produção de Alimentos";"Unidades de Conservação (IC i)";"Saneamento";"Mata Seca";"Meio Ambiente";"PSF";"ICMS Solidário";"Índice Mínimo per capita";"Índice de participação";"Compensações";"Valor Líquido + Compensações"
"Novembro";"2021";4537;9671,25070443515;0;6658,34188956896;41871,4902248076;21377,8361531376;10500,1818713733;92368,6360262377;0;11325,0554247354;55012,3103187606;630,260991034057;3209,84443911702;0;0;17479,8380200192;0;0;967,748354830371;968,716103185202;7286,79864091683;16616,7149450588;0;294977,24614292;6529,92;301507,16614292
"Novembro";"2021";4540;3124,44613291293;0;4355,888094221;0;25713,2114849097;5499,36275420298;92368,6360262377;0;34768,146061197;24838,6106082446;94,5391486551079;641,968887823404;0;0;7633,07490210173;9787,09655916399;0;0;9786,11784950807;2428,93288030561;5368,2850686516;0;216621,231337218;-15628,75;200992,481337218
"Novembro";"2021";4545;11209,8587710498;0;51059,4946580912;40538,2621597157;17144,9889947562;20340,7439163981;92368,6360262377;0;17753,9170255786;182765,031976461;0;3209,84443911702;0;0;18318,9712358679;86618,107129887;25581,313808565;0;112188,200996358;7286,79864091683;19260,2832317727;0;593445,031289026;-63252,53;530192,501289026
"Novembro";"2021";4550;5102,65650427467;0;1325,41847682579;35623,6456420398;13086,5821313795;11072,8713769018;92368,6360262377;0;26362,7216267227;33425,1349106466;0;0;0;0;1610,96499472078;0;25581,313808565;0;25578,7556771842;2428,93288030561;8767,15858014089;0;256753,50341586;3645,37;260398,87341586
"Novembro";"2021";4560;76003,9687215565;0;21898,0909370725;42464,6980870425;36810,1062514284;72151,3731303827;92368,6360262377;8,72568381484632;11736,2534025585;1183853,95757937;8497,40112617682;3851,81332694042;5095,41664086088;0;18606,0637233152;70,7514501910854;25581,313808565;0;25649,5000522303;29147,1945636673;130586,65539092;0;1758729,89050985;71254,75;1829984,64050985
"Novembro";"2021";4570;3869,22689715381;0;2709,18563959032;0;11468,9153956617;10178,9984995331;92368,6360262377;0;32078,0947077729;16347,057711631;441,18269372383;0;0;0;9209,05326210221;0;0;0;0;2428,93288030561;6647,93441641157;0;187747,254535623;8190,91;195938,164535623
"Novembro";"2021";4580;5725,72919240789;0;5935,69707626921;0;17517,3656245011;10918,5271091764;92368,6360262377;184,903987363924;23431,0774080004;162226,689917254;2880,66347078505;1187,6424424733;0;0;7287,67018769204;0;0;0;0;2428,93288030561;9837,69449790107;0;341931,276563423;-37179,14;304752,136563423
"Novembro";"2021";4585;8470,51878940291;0;2178,18818387175;65708,6382664307;27768,0469599456;5784,36619170596;92368,6360262377;0;15003,8391326764;105509,164010957;2602,60715121123;0;0;0;7162,54044084511;0;0;0;0;4857,86576061122;14553,6705087921;0;351968,111503345;-37423,43;314544,681503345
"Novembro";"2021";4587;14675,814132444;0;2974,56229906898;117893,65081754;1281,60216738213;4663,65538999016;92368,6360262377;0;11046,217076126;74343,7728286227;0;0;0;0;10817,2097462039;0;0;0;0;7286,79864091683;25215,3343428118;0;362567,248140697;-39076,45;323490,798140697
"Novembro";"2021";4590;72419,9383609535;0;6318,01524438658;43838,805747337;41438,4700786881;118269,573265882;92368,6360262377;3,12439934332291;23336,6684958147;4267450,47276048;1408,81868584083;0;0;0;4362,83405201554;117759,142974504;28139,4451894216;0;145883,998305109;24289,3288030561;0;0;4841388,73975857;-531463,18;4309925,55975857
"Novembro";"2021";4600;61382,6507425936;0;13024,4520759218;0;13335,7825528149;68718,7321974484;92368,6360262377;74,1575682743941;10814,4182111807;1012355,91258203;0;5344,39099112984;3156,11627754816;0;12612,010248563;0;25581,313808565;0;25578,7556771842;12144,664401528;105464,953927213;0;1436375,63576097;-159620,62;1276755,01576097
"Novembro";"2021";4610;135437,473707978;0;30432,3797000858;0;64906,9553674279;0;92368,6360262377;8785,33534563768;0;12895455,9111599;0;0;4867,26365694174;0;7564,49099780385;21048,0776502657;0;0;21045,9728425007;51007,5904864178;0;0;13311871,9957123;-1517723,21;11794148,7857123
"Novembro";"2021";4620;10743,0083895623;0;4301,93386998477;34675,2522718237;1281,60216738213;10158,116232496;92368,6360262377;0;9818,92701680219;23431,4972062361;0;0;0;0;21434,8638115972;0;0;0;0;7286,79864091683;18458,1615674451;0;233958,772731932;23585,95;257544,722731932
