"Mês";"Ano";"IBGE2";"População";"População dos 50 + Populosos";"Área Geográfica";"Educação";"Patrimônio Cultural";"Receita Própria";"Cota Mínima";"Mineradores";"Saúde per capita";"VAF";"Esportes";"Turismo";"Penitenciárias";"Recursos Hídricos";"Produção de Alimentos";"Unidades de Conservação (IC i)";"Saneamento";"Mata Seca";"Meio Ambiente";"PSF";"ICMS Solidário";"Índice Mínimo per capita";"Índice de participação";"Compensações";"Valor Líquido + Compensações"
"Novembro";"2021";6260;13522,31;0;2949,66;34575,49;17942,43;13377,24;92368,64;0;9232,84;109212,27;0;0;0;0;11558,92;0;25581,31;0;25578,76;9715,73;23233,44;0;363267,73;-38621,91;324645,82
"Novembro";"2021";6265;8079,96;0;10166,34;32571,8;13489,57;4080,61;92368,64;0;12707,88;11419,74;18,54;3209,84;0;0;24667,48;0;25581,31;4751,32;30334,82;4857,87;13882,63;0;261855,79;1838,45;263694,24
"Novembro";"2021";6270;43068,31;0;46809,81;38273,89;1281,6;15671,48;92368,64;0;7377,36;211763,43;0;0;0;0;61027,9;0;58837,02;1983,84;60816,96;24289,33;73998,06;0;676746,78;15360,03;692106,81
"Novembro";"2021";6280;28641,36;0;11676,82;65547,92;24055,67;20950,58;92368,64;0;8693,69;145171,36;919,44;5135,75;1996,34;0;19915,7;11562,6;0;0;11561,45;12144,66;49210,32;0;497989,73;49214,09;547203,82
"Novembro";"2021";6290;48041,99;0;9941,98;67063,23;21156,05;34289,06;92368,64;7,03;12064,27;424397,81;15432,13;5777,72;0;0;13192,51;1008,42;25581,31;0;26587,07;12144,66;82543,63;0;865007,8;30324,42;895332,22
"Novembro";"2021";6292;58398,08;0;1758,52;73785,85;16311,95;48148,3;92368,64;0;11055,38;1056829,21;0;0;79454,28;0;5746,97;1948,29;25581,31;0;27526,85;24289,33;100336,99;0;1596010,39;-173780,47;1422229,92
"Novembro";"2021";6294;13587,71;0;7691,77;0;17875,5;37044,16;92368,64;0;33991,89;1485611,75;0;1781,46;0;0;12150,95;0;0;0;0;4857,87;23345,8;0;1730307,55;532684,68;2262992,23
"Novembro";"2021";6295;43842,16;0;1193,58;82809,26;10573,22;50383,02;92368,64;0;14738,81;978040,38;0;4493,78;0;0;178,08;23159,29;25581,31;0;48735,73;17002,53;75327,65;0;1419686,85;29664,74;1449351,59
"Novembro";"2021";6300;7774,78;0;5245,52;44440,85;1281,6;10369,06;92368,64;4,7;16664,68;30040,76;14,83;2375,28;0;0;3252,65;0;25581,31;0;25578,76;4857,87;13358,29;0;257628,3;11854,03;269482,33
"Novembro";"2021";6310;9226,2;0;4918,38;0;15792,19;9082,91;92368,64;0;19747,84;427997,6;0;0;0;0;7390,8;0;0;0;0;4857,87;15852,05;0;607234,43;165965,48;773199,91
"Novembro";"2021";6320;7647,63;0;2166,23;30872,36;9291,62;12324,07;92368,64;0,04;17410,18;51204,15;0;0;0;0;5616,32;0;28139,45;0;28136,63;2428,93;13139,81;0;272606,57;10019,46;282626,03
"Novembro";"2021";6330;7004,57;0;8018,18;0;17415,55;11262,28;92368,64;8,63;19836,59;29606,69;1078,86;1925,91;0;0;12283,37;0;0;0;0;4857,87;12034,95;0;217702,05;13745,91;231447,96
"Novembro";"2021";6340;9785,69;0;4623,22;33275,81;1708,8;11986,17;92368,64;0;14832,96;45475,49;0;0;0;0;8576,59;581,43;0;0;581,37;4857,87;16813,34;0;244886,02;13222,67;258108,69
"Novembro";"2021";6350;11682,16;0;8421,99;32555,59;5126,41;13028,88;92368,64;0;11862,05;43586,28;2936,27;3851,81;0;0;16749,5;8830,16;0;0;8829,27;7286,8;20071,77;0;278357,45;19968,73;298326,18
"Novembro";"2021";6360;5097,21;0;1330,06;0;16425,87;5129,13;92368,64;0;21150,28;34812,87;38,93;1781,46;0;0;4098,65;0;0;0;0;2428,93;8757,8;0;193419,76;-21140,95;172278,81
"Novembro";"2021";6370;83927,71;0;1412,09;40268,4;23602,84;120184,17;92368,64;130,92;10678,73;936563,61;1824,05;2567,88;7453;0;284,4;0;25581,31;0;25578,76;24289,33;144200,88;0;1515335,42;-116912,89;1398422,53
"Novembro";"2021";6380;12614,04;0;3712,34;41941,46;15678,27;13029,99;92368,64;0;13802,42;114167,99;0;4493,78;0;0;13035,49;6140,61;0;0;6140;7286,8;21672,89;0;359944,1;8201,74;368145,84
"Novembro";"2021";6390;8374,24;0;6350,73;31060,24;15436,19;19758,15;92368,64;0;25988,55;259980,64;22,24;1925,91;0;0;15094,34;0;0;0;0;4857,87;14388,25;0;495605,99;21529,51;517135,5
"Novembro";"2021";6400;13998,25;0;9795,99;38125,68;15804,29;14658,91;92368,64;0;12217,84;158084,47;0;0;0;0;13364,83;0;0;0;0;7286,8;24051,17;0;399756,79;13510,78;413267,57
"Novembro";"2021";6410;9449,63;0;7551,64;33356,36;13243,22;11625,09;92368,64;0;13676,44;40276,56;5496,25;2969,11;0;0;9006,42;0;25581,31;0;25578,76;7286,8;16235,94;0;288120,88;-15977,03;272143,85
"Novembro";"2021";6420;22759,41;0;59592,32;47372,03;7903,21;11440,19;92368,64;0;6972,59;170089,46;0;0;0;0;25063,78;7774,78;0;331,02;8105,35;12144,66;39104,21;0;502915,85;-58576,87;444338,98
"Novembro";"2021";6430;12853,83;0;51189,62;0;15407,71;37079,89;92368,64;0;19974,58;599247;0;3209,84;0;0;16983,08;44920,4;0;0;44915,91;4857,87;22084,88;0;920172,89;672,29;920845,18
"Novembro";"2021";6440;10085,42;0;4081,23;31151,17;16340,43;37035,2;92368,64;0;19714,5;980040,49;44,49;0;0;0;5518,67;1270,59;0;0;1270,46;4857,87;17328,32;0;1219836,88;-129518,39;1090318,49
"Novembro";"2021";6443;5493,21;0;1799,53;44614,9;0;9186,54;92368,64;0;32910,39;91953,78;0;1187,64;0;0;10688,87;0;0;0;0;2428,93;9438,19;0;302070,62;3996,63;306067,25
"Novembro";"2021";6447;12038,2;0;1955,05;74410,94;0;9405,15;92368,64;0;11113,83;68125,26;333,67;0;0;0;10132,21;0;25581,31;0;25578,76;4857,87;20683,5;0;331003;-35606,05;295396,95
"Novembro";"2021";6450;18098,17;0;12614,06;0;0;5230,61;92368,64;0;7859,72;51969,52;0;0;0;0;11606,35;0;0;0;0;12144,66;31095,48;0;242987,17;-26259,3;216727,87
"Novembro";"2021";6460;12466,9;0;9958,09;62827,18;7155,61;30403,84;92368,64;0,61;24659,89;870454,58;0;0;0;0;9431,91;0;0;0;0;7286,8;21420,08;0;1148434,19;216773,83;1365208,02
"Novembro";"2021";6470;129782,59;0;19865,9;45788,61;21426,96;66529,69;92368,64;24,6;11883,16;2588660,68;10575,41;0;6844,59;0;19400,57;0;51162,63;0;51157,51;43720,79;222986,7;0;3331016,4;10475,17;3341491,57
"Novembro";"2021";6480;2710,28;0;3122,27;0;0;7586,96;92368,64;0;53343,57;12426,43;0;0;0;0;3180,96;0;0;0;0;2428,93;4656,68;0;181824,67;10958,12;192782,79
"Novembro";"2021";6490;4087,21;0;2249,48;31308,54;24884,44;12851,76;92368,64;0;39999,62;24861,96;1123,35;1283,94;0;0;5618,18;0;0;0;0;2428,93;7022,47;0;250088,55;2408,26;252496,81
"Novembro";"2021";6500;19909,26;0;13972,68;33143,04;32360,45;27514,07;92368,64;136,63;10309,31;232342,12;1913,03;5135,75;0;0;14738,12;0;53720,76;0;53715,39;9715,73;34207,21;0;581481,45;17820,63;599302,08
"Novembro";"2021";6510;12715,77;0;6795,3;37824,71;14121,83;29494,8;92368,64;0,06;21453,4;466452,57;3299,6;0;0;0;10420,91;0;0;0;0;7286,8;21847,67;0;724082,03;-19507,09;704574,94
"Novembro";"2021";6520;12933,75;0;9056,5;35963,1;17429,79;23001,56;92368,64;52,86;13394,19;130869,88;533,87;5135,75;0;0;6059,9;7076,66;25581,31;0;32654,7;7286,8;22222,2;0;408963,5;21182,38;430145,88
"Novembro";"2021";6530;14196,25;0;9583,83;38193,76;18483,55;21596,27;92368,64;0;13055,41;305077,84;0;4493,78;0;84,03;5293,76;0;28139,45;0;28136,63;7286,8;24391,37;0;582241,89;26911,43;609153,32
"Novembro";"2021";6540;12695,79;0;6978,65;39785,56;1281,6;52665,35;92368,64;0,03;13383,31;106317,61;0;0;0;0;2187,12;56918,53;25581,31;0;82491,59;2428,93;21813,34;0;434397,48;17930,8;452328,28
"Novembro";"2021";6550;11555;0;3461,62;45337,59;18337,72;11617,71;92368,64;0;9635,42;48173,8;378,16;0;0;0;12225,71;14161,26;0;0;14159,85;4857,87;19853,29;0;291962,33;-25592,03;266370,3
"Novembro";"2021";6553;60696;0;1521,95;51925,56;16740,57;75358,89;92368,64;0;23537,98;2849101,78;0;2567,88;0;0;1358,83;2466,65;25581,31;0;28045,16;24289,33;0;0;3227512,56;538615,61;3766128,17
"Novembro";"2021";6555;22485,11;0;12992,71;36506,91;3204,01;7520,55;92368,64;0;7044,33;83822,36;0;0;0;0;43546,58;0;0;0;0;9715,73;38632,93;0;357839,9;-39435,31;318404,59
"Novembro";"2021";6556;4733,9;0;4301,93;0;29583,65;8192,81;92368,64;0;30041,81;28261,95;127,91;1925,91;0;0;8943,52;0;0;0;0;2428,93;8133,58;0;219044,54;-12119,58;206924,96
"Novembro";"2021";6557;9738,46;0;3698,67;39798,34;18348,27;14041,13;92368,64;0;22025,43;166919,47;0;2969,11;0;0;11240,4;0;0;0;0;4857,87;16732,2;0;402737,98;-46255,34;356482,64
"Novembro";"2021";6560;3638,53;0;2392,05;38995,25;25379,99;5707,01;92368,64;0,88;32782,95;21694,11;0;0;0;0;3496,65;0;0;0;0;2428,93;6251,56;0;235136,56;4979,85;240116,41
"Novembro";"2021";6570;14274,36;0;4069,52;51689,24;22404,9;14858,07;92368,64;0;11775,47;72000,26;519,04;0;0;0;7625,24;39320,37;0;0;39316,43;7286,8;24525,57;0;362713,51;25094,83;387808,34
"Novembro";"2021";6580;2653,96;0;2295,37;0;5233,21;5890,9;92368,64;0,83;49717,49;39762,51;0;0;0;0;4399,75;0;0;0;0;2428,93;4559,92;0;209311,51;6543,03;215854,54
"Novembro";"2021";6590;7456,89;0;23229,86;0;35831,46;8211,89;92368,64;0;22132,39;46428,8;1994,59;0;0;0;17339,23;1928,16;0;0;1927,97;4857,87;12812,1;0;274591,62;-14561,94;260029,68
"Novembro";"2021";6600;10510,49;0;4165,71;39125,46;17974,47;10735,42;92368,64;0;17403,55;44104,85;0;3851,81;0;0;8797,72;26852,1;0;0;26849,41;7286,8;18058,66;0;301233,04;-31974,32;269258,72
"Novembro";"2021";6610;6392,4;0;9330,91;0;0;8264,3;92368,64;0;16020,91;31519,92;0;0;0;0;5893,38;5395,6;0;0;5395,06;4857,87;10983,14;0;191026,47;9174,24;200200,71
"Novembro";"2021";6620;19013,71;0;5750,89;0;19577,19;11331,53;92368,64;0;11477,23;63963,99;1651,65;5777,72;0;0;13573,81;0;25581,31;0;25578,76;9715,73;32668,51;0;312449,32;9048,78;321498,1
"Novembro";"2021";6630;13320,68;0;4052,18;56208,31;14042,09;12154,34;92368,64;0;11994,5;41440;0;5135,75;0;0;11681,81;16644,52;0;0;16642,85;7286,8;22887;0;309214,94;-33203,24;276011,7
"Novembro";"2021";6640;3367,86;0;2797,56;0;28519,21;12020,13;92368,64;0;45782,72;40859,28;0;0;0;0;5290,82;0;0;0;0;2428,93;5786,51;0;239221,65;9368,14;248589,79
"Novembro";"2021";6650;7796,58;0;5338,54;0;37020,15;4187,63;92368,64;0;15551,98;16383,22;0;3209,84;0;0;13104,79;29759,5;0;0;29756,53;4857,87;13395,74;0;242971,44;8846,83;251818,27
"Novembro";"2021";6660;1409,63;0;8167,84;0;34539,18;10683,51;92368,64;0;96463,16;32955,41;0;593,82;0;0;4522,49;0;0;0;0;2428,93;2421,97;0;286554,63;-8880,65;277673,98
"Novembro";"2021";6670;15827,5;0;6034,08;35127,05;14524,82;13830,75;92368,64;0;7657,88;67803,04;6189,53;5344,39;0;0;8839,04;0;0;0;0;7286,8;27194,11;0;308027,64;-34371,49;273656,15
"Novembro";"2021";6680;21195,37;0;31590,56;0;29653,43;195089,15;92368,64;0;33938,46;1676867,75;645,09;1283,94;0;1346,58;23111,58;872,93;0;0;872,84;9715,73;0;0;2117679,13;70148,2;2187827,33
"Novembro";"2021";6690;13929,22;0;5079,02;44630,99;25311,64;25146,06;92368,64;1,13;16360,69;199803,15;415,23;0;0;20,71;6814,48;0;25581,31;0;25578,76;7286,8;23932,56;0;486679,11;-17781,91;468897,2
"Novembro";"2021";6695;8735,73;0;13496,86;43505,04;25444,79;2749,13;92368,64;0;13079,05;11210,12;0;0;0;0;26703,4;93679,98;0;16518,83;110205,96;4857,87;15009,35;0;367365,94;1128,8;368494,74
"Novembro";"2021";6700;3553,15;0;5174,97;0;12437,24;11516,52;92368,64;0;33672,16;43494,74;0;0;0;0;4650,03;0;0;0;0;2428,93;6104,86;0;215401,27;-227,14;215174,13
"Novembro";"2021";6710;38038,32;0;29661,15;30789,59;68245,32;27331,26;92368,64;98,32;9114,08;210950,28;3103,11;5777,72;2053,38;0;17309,77;23116,95;25581,31;0;48693,4;21860,4;65355,75;0;670750,46;-12948,38;657802,08
"Novembro";"2021";6720;439302,58;611984,15;13172,4;0;19455,43;122154,72;92368,64;458,81;15438,32;17937545,91;0;3851,81;17757,91;0;4530,3;1805;25581,31;0;27383,57;128733,44;754790,24;0;20188928,18;1369217,87;21558146,05
"Novembro";"2021";6730;4112,64;0;3853,45;0;31185,65;7210,95;92368,64;6,11;25745,76;20084,94;0;0;0;0;6530,79;0;0;0;0;2428,93;7066,16;0;200593,99;-5286,04;195307,95
"Novembro";"2021";6740;11349,73;0;7597,29;33621,68;25204,84;29221,14;92368,64;0,15;10931,89;182857,51;285,47;0;0;0;10653,5;0;0;0;0;7286,8;19500,61;0;430879,28;64256,85;495136,13
"Novembro";"2021";6750;4755,7;0;3309,52;0;26910,8;36343,87;92368,64;1,81;35810,11;78432,8;0;0;0;0;4681,65;0;0;0;0;2428,93;8171,03;0;293214,86;21155,56;314370,42
"Novembro";"2021";6760;35851,2;0;11897,52;59587,96;11978,14;11947,51;92368,64;0;10808,26;271265,99;0;5777,72;0;0;24588,77;6165,77;0;0;6165,15;21860,4;61597,95;0;625695,22;-72024,58;553670,64
"Novembro";"2021";6770;10016,39;0;5037,76;45820,62;13734,5;13038,32;92368,64;0;11499,96;46341,03;2013,13;3851,81;0;1681,17;9045,5;0;0;0;0;7286,8;17209,72;0;278945,37;-12677,98;266267,39
"Novembro";"2021";6780;11242,56;0;4802,41;40767,73;8143,51;28939,49;92368,64;0,27;14230,21;55122,37;7073,75;3562,93;0;0;4863,9;0;25581,31;0;25578,76;4857,87;19316,46;0;320870,84;14248,18;335119,02
"Novembro";"2021";6790;6735,72;0;5142,74;0;19661,2;15279,93;92368,64;0,53;21714,45;67172,89;2040,93;1925,91;0;0;5073,3;0;0;0;0;4857,87;11573,02;0;253547,12;-27405,92;226141,2
"Novembro";"2021";6800;62483,47;0;29748,31;52293,29;22734,2;20848,06;92368,64;3,94;8468,44;397159,27;0;0;2281,53;0;65037,98;0;0;26198,24;26224,44;36433,99;107356,34;0;923441,85;58440,56;981882,41
"Novembro";"2021";6805;5633,09;0;4722,34;30325,8;14368,18;10586,12;92368,64;0;26931,03;35797,91;0;0;0;0;9739,04;0;0;0;0;4857,87;9678,52;0;245008,53;12816,98;257825,51
"Novembro";"2021";6810;8777,51;0;28876,01;0;18583,23;71351,66;92368,64;1220,56;48216,8;1180603;0;0;0;0;21693,89;0;25581,31;0;25578,76;2428,93;15081,14;0;1514780,1;-185271,01;1329509,09
"Novembro";"2021";6820;3400,56;0;10003,75;0;22100,52;14396,09;92368,64;0;36702,72;77294,11;0;0;0;0;8356,11;0;0;0;0;2428,93;5842,69;0;272894,11;10590,17;283484,28
"Novembro";"2021";6830;7445,99;0;8032,34;51260,58;1281,6;32281,77;92368,64;0,24;19410,39;30922,63;0;0;0;0;2479,3;10689,92;0;0;10688,85;2428,93;12793,37;0;271394,63;-4132,97;267261,66
"Novembro";"2021";6840;25980,13;0;17851,04;31081,36;5874,01;20370,92;92368,64;0;7559,5;134253,35;0;0;2281,53;0;12911,17;0;0;0;0;14573,6;44637,91;0;409743,1;-40768,64;368974,46
"Novembro";"2021";6850;21199;0;4054,87;42707,86;1281,6;21135,3;92368,64;0;14564,46;178457,29;0;0;0;0;9511,01;0;25581,31;0;25578,76;12144,66;36423,19;0;459426,67;1705,34;461132,01
"Novembro";"2021";6860;256017,48;356653,13;79157,93;64199,79;22933,56;51034,29;92368,64;35,12;5675,07;1930231,25;1171,54;5135,75;19393;0;86233,89;2619,01;25581,31;0;28197,5;99586,25;439877,9;0;3537902,1;78452,04;3616354,14
"Novembro";"2021";6870;164520,25;229190,07;3515,33;36958,16;7796,41;125301,15;92368,64;238,45;11132,26;5320809,04;12175,16;5135,75;1387,93;0;1434,07;198233,13;51162,63;0;249370,81;41291,86;282671,42;0;6585296,71;-735384,22;5849912,49
"Novembro";"2021";6880;14663,1;0;2032,44;0;43034,78;86115,03;92368,64;88;15436,38;152616,31;10788,59;3851,81;0;0;3732,73;36235,53;25581,31;0;61810,67;6873,39;25193,49;0;518605,31;7335,88;525941,19
"Novembro";"2021";6890;11669,44;0;51046,56;0;23480,38;32988,43;92368,64;0;23325,47;637417,68;472,7;1925,91;0;0;23011,25;0;0;0;0;7286,8;20049,92;0;925043,34;-99221,47;825821,87
"Novembro";"2021";6900;30363,44;0;4252,86;33625,48;17807,86;38863,96;92368,64;4,09;10777,04;317802,82;25225,27;0;0;0;15502,02;0;0;0;0;12144,66;52169,12;0;650907,23;-36639,2;614268,03
"Novembro";"2021";6905;7464,16;0;2803,91;35484,93;17859,84;11767,58;92368,64;0;19484,09;56719,22;0;2567,88;0;0;7661,88;0;0;0;0;2428,93;12824,58;0;269435,64;5303,41;274739,05
"Novembro";"2021";6910;11438,74;0;3316,84;45670,95;5767,21;21162,86;92368,64;0;20147,58;63904,03;88,98;3562,93;0;0;731,68;39236,76;0;0;39232,83;4857,87;19653,54;0;331904,65;2436,47;334341,12
"Novembro";"2021";6920;14259,83;0;6906,63;42647,29;28349,04;25055,6;92368,64;0;14496,87;96899,32;519,04;0;0;0;15388,27;29002,66;0;0;28999,76;9715,73;24500,6;0;400106,56;-22196,14;377910,42
"Novembro";"2021";6930;145381,21;202527,82;20180,1;44764,33;14701,04;94360,69;92368,64;8,54;14538,18;3610474,55;0;4750,57;23442,72;0;15723,36;0;0;0;0;38862,93;249787,55;0;4571872,23;-348079,91;4223792,32
"Novembro";"2021";6935;59429,87;0;65467,96;44132,97;22722,81;62841,74;92368,64;0,07;18635,42;3950683,66;5865,13;2567,88;1368,92;0;22471,6;1502,75;0;49,14;1551,79;21860,4;0;0;4371968,79;-500884,41;3871084,38
"Novembro";"2021";6940;103433,7;0;16836,16;49989,39;28927,04;62263,44;92368,64;4,12;14436,36;2346357,51;0;4493,78;4201,82;3171,8;24183,98;32,21;25581,31;0;25610,96;14573,6;177715,2;0;2968567,54;-305838,28;2662729,26
"Novembro";"2021";6950;12288,88;0;12209,52;47620,72;21076,66;12111;92368,64;0,49;12106,44;43298,54;1047,35;0;0;0;8814,75;0;25581,31;0;25578,76;7286,8;21114,21;0;316922,8;9986,6;326909,4
"Novembro";"2021";6960;46136,44;0;44388,7;31644,29;22000,84;50285,3;92368,64;14,86;18495,96;1842740,84;0;0;2585,73;244907,17;30310,92;325,86;0;0;325,83;17002,53;0;0;2443207,99;390252,62;2833460,61
"Novembro";"2021";6970;36557,84;0;28139,94;38793,51;40156,87;34897,14;92368,64;0;12048,54;426262,25;652,51;5135,75;1159,78;1574,49;24781,87;29504,92;0;6434,02;35942,42;21860,4;62812,06;0;863143,98;-93282,85;769861,13
"Novembro";"2021";6980;9209,85;0;5393,96;39972,31;27144,33;14831,62;92368,64;0;16731,33;187469,33;37,07;0;0;0;7314,29;0;25581,31;0;25578,76;4857,87;15823,96;0;446733,27;9395,1;456128,37
"Novembro";"2021";6990;212166,24;295564,8;9947,11;40386,48;17351,47;101678,6;92368,64;423,25;8402,2;3220769,53;0;0;7053,73;0;11016,2;0;25581,31;0;25578,76;51007,59;364534,65;0;4458249,26;-474406,99;3983842,27
"Novembro";"2021";7000;22886,57;0;20115,65;50388,28;0;8587,29;92368,64;0;9728,31;55560,43;0;0;0;0;33916,28;0;0;8826,92;8835,74;14573,6;39322,69;0;356283,47;-21252,68;335030,79
"Novembro";"2021";7005;22694,01;0;4672,53;45916,31;11085,86;13677,83;92368,64;0;8348,46;160511,57;200,2;0;0;0;15345,53;0;0;0;0;12144,66;38991,85;0;425957,49;-39440,4;386517,09
"Novembro";"2021";7010;612340,58;853040,13;110850,54;37985,17;27841,41;132794,22;92368,64;730,79;13023,53;28629403,42;11997,2;2567,88;30002,12;33161,06;97448,93;411,33;25581,31;0;25990,04;128733,44;1052096,48;0;31892375,58;-1919747,42;29972628,16
"Novembro";"2021";7020;1269936,58;1769124,74;100518,67;36423,05;41671,29;154984,83;92368,64;126,63;19345,34;58915719,58;0;3209,84;56467,86;223041,55;67529,72;1457,66;0;0;1457,51;208888,23;2181948,83;0;65142762,92;-7028225,25;58114537,67
"Novembro";"2021";7030;4715,73;0;9998,38;34842,68;2776,8;16307,31;92368,64;0;24103,03;96434,79;0;0;0;0;9424,89;0;0;0;0;2428,93;8102,37;0;301503,61;143359,27;444862,88
"Novembro";"2021";7040;154278,61;214922,63;206013,1;33322,27;8650,81;98531,2;92368,64;2,87;20220,4;7074693,61;3692,59;3851,81;19735,23;0;122325,98;987,44;0;0;987,34;36433,99;0;0;8090031,05;-862618,73;7227412,32
"Novembro";"2021";7043;7782,05;0;28070,11;0;19031,79;38370,61;92368,64;0;23251;350749,33;411,52;0;0;0;23696,06;0;25581,31;0;25578,76;2428,93;13370,78;0;625109,59;-67018,45;558091,14
"Novembro";"2021";7047;5921,92;0;14730,97;43682,58;3951,61;10443,95;92368,64;0;24310,5;113239,83;0;0;0;0;10893,96;0;0;0;0;4857,87;10174,77;0;334576,62;-36195,04;298381,58
"Novembro";"2021";7050;18792,09;0;3389,35;35494,3;14054,9;17442,04;92368,64;0;12858,86;569216,64;0;0;0;0;5857,99;0;0;0;0;9715,73;32287,74;0;811478,33;-25092,35;786385,98
"Novembro";"2021";7052;31195,41;0;50814,38;68389,26;20220,83;12897,58;92368,64;0;6582,3;133782,37;4220,89;0;0;0;31946,08;2801,78;0;0;2801,5;12144,66;53598,58;0;520962,47;14517,97;535480,44
"Novembro";"2021";7057;11753;0;2831,25;45532,11;0;22186,39;92368,64;0;11772,4;52492,19;0;0;0;0;7354,99;0;0;0;0;7286,8;20193,49;0;273771,27;-29140,07;244631,2
"Novembro";"2021";7060;3901,92;0;9984,22;0;11427,62;14067,03;92368,64;0,05;40823,77;83139,78;0;0;0;0;7312,46;34226,58;0;0;34223,15;2428,93;6704,11;0;306381,74;-32884,19;273497,55
"Novembro";"2021";7065;9129,92;0;12079,89;34030,42;17456,85;4911,34;92368,64;0;15638,66;36796,97;9,27;3209,84;0;0;15529,79;3983,21;25581,31;0;29561,57;7286,8;15686,63;0;293696,54;3441,37;297137,91
"Novembro";"2021";7070;248142,79;345683,04;9651,95;0;35766,67;134946,73;92368,64;73,04;18678,75;12037703,3;2024,25;2567,88;5989,02;783,07;13080,5;0;51162,63;0;51157,51;55865,46;426347,95;0;13480830,53;3321754,59;16802585,12
"Novembro";"2021";7075;12966,45;0;15924,55;46460,89;1281,6;16070,42;92368,64;0;17989,4;372112,32;0;0;0;0;11305,35;0;0;0;0;7286,8;22278,38;0;616044,85;-70338,15;545706,7
"Novembro";"2021";7080;72303,68;0;54265,99;50669,26;32638,85;31232,54;92368,64;21,13;7153,66;1116403,41;5922,6;0;2205,48;0;43388,55;0;0;4137,32;4141,46;26718,26;124228,98;0;1663662,52;-111323,91;1552338,61
"Novembro";"2021";7090;35068,27;0;19918,14;56880,45;10345,38;9351,38;92368,64;0;5990,95;63958,31;684,02;0;0;0;51792,85;0;0;51236,21;51287,45;24289,33;60252,76;0;482187,95;15165,46;497353,41
"Novembro";"2021";7100;37496,99;0;46594,72;0;29370,05;69907,67;92368,64;2646,55;19071,57;1445959,03;0;0;0;0;30244,77;31,54;0;0;31,54;19431,46;64425,66;0;1857548,65;-197738,48;1659810,17
"Novembro";"2021";7103;17153,57;0;38383,43;49697,23;9718,82;9055,13;92368,64;0;7578,58;117470,75;0;0;0;0;35981,29;0;0;51054,75;51105,8;9715,73;29472,51;0;467701,45;35973,44;503674,89
"Novembro";"2021";7107;10403,32;0;15508,3;37585,48;4485,61;14825,06;92368,64;0;13648,39;102010,3;4930,87;0;0;0;12691,42;0;0;12081,94;12094,02;7286,8;17874,52;0;345712,68;46822,81;392535,49
"Novembro";"2021";7110;7347,9;0;25161,71;0;1281,6;50849,41;92368,64;0;26862,35;355934,92;0;0;0;0;20187,1;0;28139,45;0;28136,63;2428,93;12624,83;0;623183,97;50137,01;673320,98
"Novembro";"2021";7115;8802,95;0;2778,03;39157,31;7903,21;8435,93;92368,64;0;18999,25;49576,98;0;0;0;0;16165,28;0;0;0;0;4857,87;15124,83;0;264170,22;5667,92;269838,14
"Novembro";"2021";7120;235723,11;328381,43;1732,88;92028,02;4485,61;101387,06;92368,64;2123,53;11061,97;3219182,01;0;0;4448,98;0;252,56;3187,37;51162,63;0;54344,56;48578,66;405009,02;0;4601108;-493401,86;4107706,14
"Novembro";"2021";7130;144211,35;200898,12;7327,76;39208,53;11000,42;130828,31;92368,64;1,25;8802,6;1512506,86;0;0;5627,77;0;17372,5;233,43;0;0;233,41;53436,52;247777,57;0;2471601,66;-265024,66;2206577
"Novembro";"2021";7140;6519,56;0;2758,5;47852,06;12084,94;7962,47;92368,64;0;18736,49;40976,94;706,26;0;0;0;10579,8;0;0;0;0;4857,87;11201,61;0;256605,17;16455,72;273060,89
"Novembro";"2021";7150;5774,78;0;4192,8;32455,29;17999,39;10047,69;92368,64;1,85;16924,42;22238,17;394,84;1781,46;0;0;2226,63;0;0;0;0;2428,93;9921,96;0;218756,88;320,64;219077,52
"Novembro";"2021";7160;24959,24;0;21265,04;34635,02;4485,61;20219,13;92368,64;0;7085,21;57111,35;0;0;0;0;37742,84;0;0;29281,67;29310,95;14573,6;42883,86;0;386640,45;4635,45;391275,9
"Novembro";"2021";7170;15736,67;0;7989,86;48508,6;0;25851,2;92368,64;0;8059,74;113790,64;0;0;0;0;7539,75;396,79;25581,31;0;25975,51;7286,8;27038,05;0;380145,42;5065,09;385210,51
"Novembro";"2021";7180;19044,59;0;10742,51;55524,45;16457,74;21863,17;92368,64;0;9963,92;126320,74;687,73;4493,78;0;0;22141,46;37136,18;0;0;37132,46;9715,73;32721,57;0;459178,48;54459,09;513637,57
"Novembro";"2021";7190;9700,32;0;6883,92;36999,04;16212,27;9458,47;92368,64;0;14107,53;28278,9;244,69;3562,93;0;0;7275,91;0;0;0;0;7286,8;16666,65;0;249046,12;648,63;249694,75
"Novembro";"2021";7200;78047,57;0;5959,62;50903,66;18146,7;56445,57;92368,64;7,65;12966,92;1781057,32;0;0;5798,89;0;12608,25;0;0;0;0;26718,26;134097,89;0;2275126,96;36381,97;2311508,93
"Novembro";"2021";7210;9556,81;0;5077,07;42871,15;4044,17;20619,42;92368,64;0;24636,86;202492,56;111,22;3209,84;0;0;3364,33;0;25581,31;0;25578,76;7286,8;16420,09;0;457637,69;-52827,03;404810,66
"Novembro";"2021";7220;4628,54;0;2494,35;0;1281,6;8499,36;92368,64;0;22298,66;26370,15;0;0;0;0;4185,79;1570,23;0;0;1570,07;2428,93;7952,55;0;174078,69;1226,71;175305,4
