"IBGE1";"IBGE2";"SEF";"Municípios";"População bruto";"População dos 50 + Populosos";"Área Geográfica";"Educação";"Patrimônio Cultural";"Receita Própria";"Cota Mínima";"Mineradores";"Saúde per capita";"VAF";"Esportes";"Turismo";"Penitenciárias";"Recursos Hídricos";"Produção de Alimentos";"Unidades de Conservação (IC i)";"Saneamento";"Mata Seca";"Número Equipes de Saúde";"Mês";"Ano";"Meio Ambiente";"População";"PSF";"ICMS Solidário";"Índice Mínimo per capita";"Índice de participação"
313610;3610;361;"JOANÉSIA";4674;0;0,0396551891914158;0;0,0105834813437119;0,0371666278475756;0,117233294255569;0;0,108095288330613;0,0182619521844233;0;0;0;0,00492796643004293;0,0393838428110752;0;0;0;3;"Dezembro";2020;0;0,0222141299546564;0,0532009221493173;0,024715954248939;0;0,0249949900234467
313620;3620;362;"JOÃO MONLEVADE";79387;0,712132435983253;0,0169824212597214;0,147649736646797;0,171769902208444;0,365450295130514;0,117233294255569;0,03187;0,104542016956894;0,444359206250553;0;0;0,328659791876216;0;0,00866757532681738;0,387405645215813;0;0;12;"Dezembro";2020;0,176075865750587;0,377302767374905;0,212803688597269;0,419795776628268;0;0,398839490023447
313630;3630;363;"JOÃO PINHEIRO";48561;0;1,82547309676863;0;0,172134444343616;0,267614195534602;0,117233294255569;0,000107;0,113452708449;0,297414851998365;0;0;0,330774870980175;0;0,892949652539653;0;0,594530321046376;0;10;"Dezembro";2020;0,270214030915578;0,230795970202839;0,177336407164391;0,256788929029253;0;0,286572800023447
313640;3640;364;"JOAQUIM FELÍCIO";4662;0;0,134281274534721;0,173965379662728;0,0907827510816176;0,029963935496504;0,117233294255569;0,006353;0,120895973431851;0,00243933382708564;0;0,228440890919475;0;0;0,0543055581163432;0,533364934765604;0;0,000533548292583364;2;"Dezembro";2020;0,242462915745592;0,0221570975285854;0,0354672814328782;0,0246524986539482;0;0,0211983100234467
313650;3650;365;"JORDÂNIA";10780;0;0,0933002124140461;0;0,0714384990700553;0,0381551317083207;0,117233294255569;0;0,0530370267168505;0,00562578251452534;0,100448327166322;0,475442604226156;0;0;0,169031144521779;0;0;0;5;"Dezembro";2020;0;0,0512341294204526;0,0886682035821954;0,0570042761667871;0;0,0204660600234467
313652;3652;802;"JOSÉ GONÇALVES DE MINAS";4516;0;0,0649456188446286;0;0,0264587033592797;0,0227743405626165;0,117233294255569;0;0,101500100984227;0,00189091448404752;0;0;0;0,245474641961518;0,077928464460762;0;0;0,406516281198204;2;"Dezembro";2020;0,0369929815890365;0,0214632030113881;0,0354672814328782;0,0238804555815594;0;0,0139505000234467
313655;3655;803;"JOSÉ RAYDAN";4938;0;0,0308137640538909;0,133717932745122;0,147022194999731;0,0221437012087615;0,117233294255569;0;0,0978478687044352;0,0053783464172617;0,560566470960443;0,342661336379212;0;0;0,0921138031275811;0,371553555711172;0;0;2;"Dezembro";2020;0,168871091070728;0,0234688433282185;0,0354672814328782;0,0261119773387379;0;0,0220848300234467
313657;3657;804;"JOSENÓPOLIS";4844;0;0,0921396475492322;0,147335409149978;0,0264587033592797;0,0200594545060559;0,117233294255569;0;0,101921637395767;0,000559274430236475;0;0;0;0;0,109888592819159;0;0;0,52165223752511;2;"Dezembro";2020;0,047470353614785;0,0230220893239956;0,0354672814328782;0,0256149085113095;0;0,0160581100234467
313665;3665;740;"JUATUBA";26484;0;0,0165546653403847;0,203213544728431;0,156047552701174;0,154080122731869;0,117233294255569;0;0,150550931834417;0,497303431236066;0,00648053723653691;0;0,291645907556943;0;0,0120440347204358;0,105399168713131;0,297265160523188;0;11;"Dezembro";2020;0,183010937637907;0,125870564338708;0,19507004788083;0;0;0,397429620023447
313670;3670;367;"JUIZ DE FORA";564310;5,06208138548767;0,244361107593344;0,157584152453182;0,174380494273226;0,85782224632788;0,117233294255569;0,088481;0,0732586575632681;1,75970335460783;0;0,342661336379212;3,52701191024544;0;0,0731977216586597;0,0176327374083336;0,297265160523188;0;94;"Dezembro";2020;0,143121094609877;2,68199736301073;1,66696222734527;2,98405223410757;0;1,67064543002345
313680;3680;368;"JURAMENTO";4316;0;0,0734700615080633;0;0;0,0444424458786211;0,117233294255569;0;0,110400135606586;0,00149829514866079;0;0;0;0;0,146554160546823;0,536237839445829;0;0,176821823978122;2;"Dezembro";2020;0,259810884010138;0,0205126625768714;0,0354672814328782;0,0228228623317118;0;0,0164315000234467
313690;3690;369;"JURUAIA";10441;0;0,0376101409714794;0,171432503041218;0,155224393041108;0,0959050375009336;0,117233294255569;2,5e-05;0,118435787484588;0,0365551119049975;0;0;0;0;0,0811775005520663;0;0,297265160523188;0;5;"Dezembro";2020;0,135107015457789;0,0496229633839468;0,0886682035821954;0,0552116556082954;0;0,0490379300234467
313695;3695;805;"JUVENÍLIA";5733;0;0,174025082482334;0,193352669780644;0,0105834813437119;0,0329280959866758;0,117233294255569;0;0,0827904361463658;0,0030517659095017;0;0;0;0;0,14449268445132;0,210975047291408;0;2,20651880647292;3;"Dezembro";2020;0,29668137038298;0,0272472415554225;0,0532009221493173;0,0303159105068822;0;0,0231345200234467
313700;3700;370;"LADAINHA";18026;0;0,148030815400093;0,205180941739306;0,132999082219313;0,0361171138154484;0,117233294255569;0,010617;0,0514679294128859;0,00415528878729138;0,474699352576329;0,513992004568818;0;0;0,251910545913396;0,0933714740346618;0,297265160523188;0;6;"Dezembro";2020;0,177544350406543;0,0856722093629944;0,106401844298635;0,0953208796087666;0;0,0304644200234467
313710;3710;371;"LAGAMAR";7627;0;0,251150667683533;0;0,0510358989241218;0,0954852049313517;0,117233294255569;0,0028;0,0969931130899453;0,0586281213085537;0;0;0;0;0,154054680717548;0,0244502426949542;0;0;3;"Dezembro";2020;0,0111126353048567;0,0362488594702961;0,0532009221493173;0,0403313185829393;0;0,0610684500234467
313720;3720;372;"LAGOA DA PRATA";51601;0;0,0753702521457541;0;0,114654381223546;0,201070417177475;0,117233294255569;0,023789;0,0821919775847255;0,261034632648483;1,50060440010477;0;0,461439757846944;0;0,0664340639276463;0,0150038994605348;0;0;10;"Dezembro";2020;0,00681927230481308;0,245244184807493;0,177336407164391;0,272864346426937;0;0,231161630023447
313730;3730;373;"LAGOA DOS PATOS";4124;0;0,102298424581766;0;0,118946570879606;0,0277413389190743;0,117233294255569;0;0,103244049187572;0,00284375033681806;0,0259221489461476;0,228440890919475;0;0;0,135082640642565;0;0;0,636184801222867;2;"Dezembro";2020;0,0578928169112809;0,0196001437597353;0,0354672814328782;0,0218075728118581;0;0,0163813400234467
313740;3740;374;"LAGOA DOURADA";12953;0;0,0812497657780711;0,343189013837192;0,153389922941531;0,105194032821166;0,117233294255569;0,000761;0,0713987959414884;0,0366815518299119;0,990442107650724;0,399771559109081;0;0;0,0854488533099164;0,00973116598741902;0,297265160523188;0;4;"Dezembro";2020;0,139529830399071;0,0615617512414771;0,0709345628657563;0,0684950268263816;0;0,0548686600234467
313750;3750;375;"LAGOA FORMOSA";17991;0;0,143148262774995;0,158028757056965;0,185916488937872;0,14044114187979;0,117233294255569;0;0,109432639192785;0,073193212970614;0;0;0;0;0,229976358395715;0;0,594530321046376;0;8;"Dezembro";2020;0,270214030915578;0,0855058647869539;0,141869125731513;0,0951358007900433;0;0,0844947600234467
313753;3753;741;"LAGOA GRANDE";9454;0;0,210714951754842;0,150727579906317;0,0727908327973074;0,143349826312247;0,117233294255569;0;0,117821527098151;0,0524666399427483;0;0;0;0;0,179233028483772;0;0,297265160523188;0;3;"Dezembro";2020;0,135107015457789;0,0449320463396066;0,0532009221493173;0,0499924329202973;0;0,0626426500234467
313760;3760;376;"LAGOA SANTA";63359;0;0,0391030261720329;0,177881135302044;0,208134156134252;0,925917378967714;0,117233294255569;0,853571;0,130649268234036;0,269222103722848;0;0,228440890919475;0,170498876657987;0;0,00691750221184348;0,480552728681613;0,297265160523188;0;20;"Dezembro";2020;0,353518230643582;0,301126456952733;0,354672814328782;0,335040253585479;0;0,263283310023447
313770;3770;377;"LAJINHA";19928;0;0,0742557008658888;0,249493207883282;0,0492719853668365;0,129618455013713;0,117233294255569;0,010499;0,0795805126595272;0,0421004863404333;0;0;0;0;0,233917852059985;0;0;0;6;"Dezembro";2020;0;0,0947118488952486;0,106401844298635;0,105378591414818;0;0,0578310300234467
313780;3780;378;"LAMBARI";20719;0;0,0363575489367684;0,146053023970574;0,130999980187723;0,226034351946769;0,117233294255569;0,011711;0,108740698485365;0,0458622856576437;0,27092245947189;0;0;0;0,0891510821756315;0,0523773525766028;0;0;7;"Dezembro";2020;0,023805506746066;0,0984712363137624;0,124135485015074;0,109561372717965;0;0,0606826200234467
313790;3790;379;"LAMIM";3404;0;0,0201897385513216;0;0,0824923573623766;0,0259167730420517;0,117233294255569;0;0,216594500078618;0,0025386228879454;0,073986133450463;0;0;0;0,0552399548578613;0;0,297265160523188;0;2;"Dezembro";2020;0,135107015457789;0,016178198195475;0,0354672814328782;0,0180002371124066;0;0,0156862400234467
313800;3800;380;"LARANJAL";6786;0;0,0348731847704646;0,189965746613242;0,0784941532991966;0,0549577732300223;0,117233294255569;0,005444;0,100508226836185;0,00552756632223038;0,055444596357038;0,399771559109081;0;0;0,0564758636695397;0;0,297265160523188;0;3;"Dezembro";2020;0,135107015457789;0,0322518369431532;0,0532009221493173;0,03588413896733;0;0,0229708800234467
313810;3810;381;"LASSANCE";6522;0;0,546692515394484;0,146240457475421;0,324560094540498;0,176426620754022;0,117233294255569;0,026037;0,120421563811204;0,0314103082806267;0;0,228440890919475;0;0;0,15213640451605;0,19999164059391;0;0,0440855322730411;3;"Dezembro";2020;0,0949079840867786;0,0309971235695911;0,0532009221493173;0,0344881158775311;0;0,0517923600234467
313820;3820;382;"LAVRAS";102728;0,921510333980218;0,096195659852106;0,214437273420825;0,16796514066538;0,399845929277105;0,117233294255569;0,009049;0,0874727897134388;0,273225930186602;0,948543634267281;0,399771559109081;0,408092762669324;0,119003741037618;0,11182942398705;0;0,594530321046376;0;17;"Dezembro";2020;0,270214030915578;0,488235588785182;0,301471892179464;0,543222196851735;0;0,290031590023447
313830;3830;383;"LEANDRO FERREIRA";3233;0;0,0601039671839293;0;0,0704389480542603;0,0778631730936763;0,117233294255569;0;0,15119407133724;0,0052558821321596;0;0;0;0;0,059367812825444;0;0;0;1;"Dezembro";2020;0;0,0153654861239632;0,0177336407164391;0,0170959948837869;0;0,0165801700234467
313835;3835;806;"LEME DO PRADO";4915;0;0,0478745788287099;0,177738692917906;0,29545552084529;0,0289738893967943;0,117233294255569;0;0,114276017884123;0,00200004592858392;0,511962441686416;0,228440890919475;0;0,0466259426375481;0,0613751843053113;0,41279728362943;0;0,404805327027026;2;"Dezembro";2020;0,224453650169035;0,0233595311782491;0,0354672814328782;0,0259903541150054;0;0,0226303000234467
313840;3840;384;"LEOPOLDINA";52532;0;0,160662396571899;0,225921014003018;0,0908415482001938;0,201667182075306;0,117233294255569;0,006336;0,0782364475578626;0,131391561233687;0,95425910808006;0,513992004568818;0,169441337106008;0;0,129202581699157;0,0195481734028846;0,297265160523188;0;14;"Dezembro";2020;0,1439916602694;0,249668950530169;0,248270970030147;0,277787443004978;0;0,141877430023447
313850;3850;385;"LIBERDADE";5109;0;0,068628409847364;0;0,00970152456506924;0,0865460034079606;0,117233294255569;0,00232;0,0887545333137677;0,00777221770950194;0,135011192427852;0;0;0;0,0506585680465285;0,00949096413183642;0,297265160523188;0;2;"Dezembro";2020;0,139420658655709;0,0242815553997303;0,0354672814328782;0,0270162195673576;0;0,0198964200234467
313860;3860;386;"LIMA DUARTE";16671;0;0,144523557702902;0,210431964750691;0,190801353549181;0,111363132791546;0,117233294255569;0;0,080123575899725;0,0254469031836612;0,00720059692948545;0,456881781838949;0;0;0,120160660961842;0,131908390883541;0,297265160523188;0;6;"Dezembro";2020;0,195059379114358;0,0792322979191434;0,106401844298635;0,088155685341049;0;0,0466763100234467
313862;3862;742;"LIMEIRA DO OESTE";7481;0;0,224561632410661;0;0,234600503118947;0,167926242398798;0,117233294255569;0;0,223032459775829;0,139241021826226;0,095047879469208;0;0;0;0,23099097053432;0;0,594530321046376;0;2;"Dezembro";2020;0,270214030915578;0,0355549649530989;0,0354672814328782;0,0395592755105505;0;0,129220860023447
313865;3865;743;"LONTRA";9008;0;0,043886734799834;0,267053824699238;0,105834813437119;0,0243688079685518;0,117233294255569;0;0,0615928615172686;0,00816818523095273;0;0,456881781838949;0;0;0,256083943234004;0;0;0,762986267423786;4;"Dezembro";2020;0,0694317503355645;0,0428123411706343;0,0709345628657563;0,0476339999731371;0;0,0281099900234467
313867;3867;807;"LUISBURGO";6275;0;0,0247825760119287;0,198935476633294;0,146992796440443;0,0454195859159815;0,117233294255569;0;0,114190181279138;0,0117397588452755;0,0442836711163355;0,342661336379212;0;0;0,142662265499131;0;0;0;1;"Dezembro";2020;0;0,0298232061329629;0,0177336407164391;0,0331819882139693;0;0,0271238500234467
313868;3868;808;"LUISLÂNDIA";6680;0;0,069881001882075;0,136643405997123;0,0105834813437119;0,0304393521429463;0,117233294255569;0;0,0792837644876654;0,0024176884936916;0;0;0;0;0,113786839017515;0;0,297265160523188;0,148779931905338;3;"Dezembro";2020;0,148645989261175;0,0317480505128593;0,0532009221493173;0,0353236145449108;0;0,0187943700234467
313870;3870;387;"LUMINÁRIAS";5454;0;0,0851558078781496;0;0,0934874185361217;0,0488628336998463;0,117233294255569;2,6e-05;0,145088852186563;0,0200444289871386;0;0,316961736150771;0;0;0,0387177291162395;0;0,297265160523188;0;2;"Dezembro";2020;0,135107015457789;0,0259212376492717;0,0354672814328782;0,0288405679233448;0;0,0300857300234467
313880;3880;388;"LUZ";18172;0;0,199296765860197;0,143249030229838;0,198087492483141;0,195079922031474;0,117233294255569;0,002263;0,121948249160198;0,0824559738329662;0,0529243874317181;0;0,135600071442672;0;0,172248905552456;0;0,297265160523188;0;5;"Dezembro";2020;0,135107015457789;0,0863661038801916;0,0886682035821954;0,0960929226811554;0;0,0906488700234467
313890;3890;389;"MACHACALIS";7110;0;0,0563189237701971;0,180395150156317;0,0194030491301385;0,0446955437994957;0,117233294255569;0;0,066976000933407;0,00895215695888374;0,0390632383424586;0;0;0;0,104226579385317;0;0;0;3;"Dezembro";2020;0;0,0337917124470703;0,0532009221493173;0,0375974400320832;0;0,0231283000234467
313900;3900;390;"MACHADO";41844;0;0,100060800987786;0;0,161456887610183;0,217317515499391;0,117233294255569;0;0,0976696662286558;0,210793600711196;0,112329312099973;0;0,180369245809793;0,00142553446445937;0,15541126634257;0,0308738677253793;0,594530321046376;0;7;"Dezembro";2020;0,284246203796763;0,198872069709594;0,124135485015074;0,221269659733121;0;0,193012490023447
313910;3910;391;"MADRE DE DEUS DE MINAS";5087;0;0,0840617070804836;0;0;0,0827920047347778;0,117233294255569;0;0,149585535054537;0,0324760826708616;0;0;0;0,0078646431707206;0,077170846785463;0;0,297265160523188;0;2;"Dezembro";2020;0,135107015457789;0,0241769959519335;0,0354672814328782;0,0268998843098744;0;0,0391130700234467
313920;3920;392;"MALACACHETA";18700;0;0,120415847603552;0;0,10013149293523;0,0994196986189687;0,117233294255569;0,023317;0,0698450212179873;0,0157247439496225;0,00324026861826845;0;0,0787279444251215;0;0,213350634508577;0,0111359500424082;0;0;6;"Dezembro";2020;0,00506128929427453;0,0888755306273158;0,106401844298635;0,0988849688607532;0;0,0328652600234467
313925;3925;744;"MAMONAS";6532;0;0,0483347146781956;0,137381345208492;0;0,0319073531482195;0,117233294255569;0;0,0662067717225995;0,00150303377538804;0;0;0;0;0,121748582758676;0,809693332905007;0;1,15904043586264;3;"Dezembro";2020;0,473478299468826;0,0310446505913169;0,0532009221493173;0,0345409955400235;0;0,0213003500234467
313930;3930;393;"MANGA";18594;0;0,332267505327308;0,276744782606529;0,0719088760186647;0,0487450841200574;0,117233294255569;0;0,0484879944161;0,0178406113858618;0;0;0,228076030043524;0;0,550738635054877;0,564892642821041;0;2,30593882235813;6;"Dezembro";2020;0,466584138996752;0,0883717441970219;0,106401844298635;0,0983244444383339;0;0,0492045600234467
313940;3940;394;"MANHUAÇU";89256;0,800661225466653;0,107097471071217;0,226227386325171;0,0613253946749528;0,193192000859017;0,117233294255569;0,002308;0,0646325745496531;0,216920937744924;0,262101728233271;0;0,572481410804764;0;0,314915219313655;0,0107071430851455;0;0;22;"Dezembro";2020;0,00486639653219861;0,424207185116134;0,39014009576166;0,471982715541999;0;0,234610090023447
313950;3950;395;"MANHUMIRIM";22608;0;0,0312312947321279;0,286859905111721;0,214386053752457;0,135455040631371;0,117233294255569;0;0,0694015655884989;0,0452437156598143;0,364350204631964;0;0,330892375374839;0;0,107419209668876;0;0,297265160523188;0;7;"Dezembro";2020;0,135107015457789;0,107449090717773;0,124135485015074;0,119550340962776;0;0,0641891300234467
313960;3960;396;"MANTENA";27640;0;0,116756915496716;0,31582459067667;0,171134893327821;0,142700043186421;0,117233294255569;3,7e-05;0,0547404400799588;0,0311972154630349;0;0;0,213740493894472;0;0,154542084141709;0;0;0;8;"Dezembro";2020;0;0,131364688050214;0,141869125731513;0,146159387128942;0;0,0550755600234467
313980;3980;398;"MAR DE ESPANHA";12725;0;0,0633555938536281;0;0,152860748874346;0,179497137366307;0,117233294255569;0,295883;0,0742209373733794;0,0211947580885786;0,753362453747416;0,513992004568818;0;0;0,0695116788789764;0,0295138859721937;0,297265160523188;0;5;"Dezembro";2020;0,148521076632151;0,060478135146128;0,0886682035821954;0,0672893705215553;0;0,0375898800234467
313970;3970;397;"MARAVILHAS";7904;0;0,0440997606560774;0,241124553047781;0,080963632279396;0,0670229370197929;0,117233294255569;0,000149;0,112081072732227;0,020603413656974;0,0806466856102371;0;0;0;0,0974989647125539;0;0;0;3;"Dezembro";2020;0;0,0375653579721018;0,0532009221493173;0,0417960852339782;0;0,0347000500234467
313990;3990;399;"MARIA DA FÉ";14136;0;0,0344249783689285;0,265369806190568;0,151720084773968;0,0931977324979528;0,117233294255569;0;0,115599676043489;0,0182460947314228;0,338428055685816;0,456881781838949;0;0;0,0422049311757542;0;0,326991676575507;0;6;"Dezembro";2020;0,148617717003568;0,0671841979116437;0,106401844298635;0,0747506908992303;0;0,0390528300234467
314000;4000;400;"MARIANA";60142;0;0,203458438987767;0;1,16912190576871;0,281020031089921;0,117233294255569;7,388283;0,226601139542317;0,825110173069226;0,177854744158291;0;0,215150546630444;0;0,222339643173002;0,264168631649729;0;0;13;"Dezembro";2020;0,120064643084802;0,285837014063531;0,230537329313708;0;0;0,661310570023447
314010;4010;401;"MARILAC";4134;0;0,0269656649867107;0,134814400822301;0,148968379624603;0,0857733709993981;0,117233294255569;1e-06;0,0920823676778905;0,00487760349830331;0,00486040292740268;0,171330668189606;0;0;0,0071527916849758;0;0;0;2;"Dezembro";2020;0;0,0196476707814612;0,0354672814328782;0,0218604524743505;0;0,0191500800234467
314015;4015;809;"MÁRIO CAMPOS";15207;0;0,00597494921591403;0,224087251471258;0,0255767465806371;0,120523340792682;0,117233294255569;0;0,0946362878222787;0,0261570602663658;0,348508891387096;0,422615648201028;0;0;0,0167536982463447;0,0419500348842947;0,297265160523188;0;5;"Dezembro";2020;0,154173306312701;0,0722743419384808;0,0886682035821954;0,0804141027521643;0;0,0429010000234467
314020;4020;402;"MARIPÁ DE MINAS";2959;0;0,0132740671542369;0,133778423455439;0,250193498965349;0,0377628054952742;0,117233294255569;0,003567;0,194610515541105;0,00541268210235641;0,00108008953942282;0;0;0;0,0213843430748155;0;0;0;1;"Dezembro";2020;0;0,0140632457286753;0,0177336407164391;0,0156470921314956;0;0,0199013000234467
314030;4030;403;"MARLIÉRIA";4044;0;0,0926543180179162;0;0,118505592490285;0,0420629368042902;0,117233294255569;0;0,152721936315308;0,0030472576441424;0;0,171330668189606;0;0;0,0470441625900476;4,24964448617614;0;0;2;"Dezembro";2020;1,93146341896705;0,0192199275859286;0,0354672814328782;0,021384535511919;0;0,0368180900234467
314040;4040;404;"MARMELÓPOLIS";2784;0;0,018378166669828;0;0;0,0313128025262663;0,117233294255569;0,013104;0,208577485528877;0,00168606117056282;0,00216017907884564;0,171330668189606;0;0;0,0531932739538019;0,0517770143182757;0;0;1;"Dezembro";2020;0,0235326530076563;0,0132315228484731;0,0177336407164391;0,014721698037879;0;0,0126865400234467
314050;4050;405;"MARTINHO CAMPOS";13330;0;0,180630588232728;0,146531843914479;0,122209810960584;0,155897008842094;0,117233294255569;0,001566;0,0960469514299927;0,0600278500655222;0,195316191712293;0,369788692175899;0;0;0,0799854944808183;0;0;0;5;"Dezembro";2020;0;0,0633535199605412;0,0886682035821954;0,0704885901023444;0;0,0682308400234467
314053;4053;810;"MARTINS SOARES";8299;0;0,019375127677047;0,220191811545724;0,11888777376103;0,0812441850592333;0,117233294255569;0;0,0861130394711145;0,018498169780503;0;0,422615648201028;0;0;0,0579406928151997;0,317643671868611;0;0;4;"Dezembro";2020;0,144369048864284;0,0394426753302724;0,0709345628657563;0,0438848319024273;0;0,0346939100234467
314055;4055;745;"MATA VERDE";8526;0;0,0392649258227779;0,255914980205261;0,269878774264653;0,0315449959947174;0,117233294255569;0;0,054117474821443;0,00741977949185783;0,0187215520166622;0;0;0;0,122926974450237;0;0;0;3;"Dezembro";2020;0;0,0405215387234489;0,0532009221493173;0,0450852002410043;0;0,0261035400234467
314060;4060;406;"MATERLÂNDIA";4482;0;0,0478745788287099;0,16205100577852;0,208964959419734;0,0258819056601931;0,117233294255569;0;0,117720818508802;0,00305854162233747;0,071285909601906;0;0;0;0,106941107280585;0,48031319815301;0;0;2;"Dezembro";2020;0,218302348560543;0,0213016111375203;0,0354672814328782;0,0237006647290853;0;0,0216731600234467
314070;4070;407;"MATEUS LEME";30798;0;0,0516596222424421;0,276084062302252;0,0807872409236675;0,274432957994835;0,117233294255569;0,406658;0,0967875799358484;0,11468997213038;0,152652654905092;0;0;0;0,0625120024656287;0,378310004026997;0;0;9;"Dezembro";2020;0,17194189683027;0,146373721511234;0,159602766447952;0,162858784544036;0;0,120493830023447
317150;7150;715;"MATHIAS LOBATO";3227;0;0,029268048440989;0,148589673354739;0,155224393041108;0,0243693653867692;0,117233294255569;0,001292;0,112059456552302;0,00165919293163623;0,0513042531225839;0;0;0;0,00878481232583882;0;0;0;1;"Dezembro";2020;0;0,0153369699109277;0,0177336407164391;0,0170642670862915;0;0,0155297300234467
314080;4080;408;"MATIAS BARBOSA";14385;0;0,0266793582359196;0;0,130851517463318;0,1460662914609;0,117233294255569;9e-05;0,218794926570859;0,153501283124277;0;0;0,0971761343874261;0;0,0105371797616533;0,00939230548827007;0,297265160523188;0;4;"Dezembro";2020;0,139375818302208;0,068367620752617;0,0709345628657563;0;0;0,132403270023447
314085;4085;746;"MATIAS CARDOSO";11050;0;0,331101827841945;0,209486602129573;0,0273406601379224;0,0296553040579858;0,117233294255569;0;0,0613095753285261;0,0387456256857182;0;0;0;0;0,228996665355431;1,1256554124823;0;3,62855348227975;5;"Dezembro";2020;0,841808751860661;0,0525173590070503;0,0886682035821954;0,0584320270540814;0;0,0607313500234467
314090;4090;409;"MATIPÓ";18808;0;0,0455193649620832;0,167010721706102;0,136703300689612;0,0917420909303013;0,117233294255569;0;0,076625572415406;0,0251989151090338;0,220338266042255;0,475442604226156;0;0;0,0626346588923242;0;0;0;9;"Dezembro";2020;0;0,0893888224619549;0,159602766447952;0,0994560692156709;0;0,0424679500234467
314100;4100;410;"MATO VERDE";12508;0;0,080837347720384;0,160772736075133;0,0105834813437119;0,104013347950269;0,117233294255569;0;0,0480234493162431;0,00553926655817283;0,0115209550871767;0;0;0;0,157038225354759;0,48706593491976;0;1,09153244712891;6;"Dezembro";2020;0,320700920109761;0,0594467987746773;0,106401844298635;0,0661418818454706;0;0,0277054000234467
314110;4110;411;"MATOZINHOS";37473;0;0,0431351795790074;0,186765257912359;0,116418294780831;0,227510142217524;0,117233294255569;0,86643;0,105579844013561;0,173899449409244;0;0;0,176139087601876;0;0,0177837112574578;0,785771543447469;0,594530321046376;0;10;"Dezembro";2020;0,627347197412452;0,17809800851323;0,177336407164391;0,198155959257701;0;0,169708850023447
314120;4120;412;"MATUTINA";3758;0;0,0441406616204761;0;0,185328517752111;0,0433771132426618;0,117233294255569;0;0,159580493371175;0,0146333085981105;0;0,171330668189606;0;0;0,0402647662528492;0;0;0;2;"Dezembro";2020;0;0,0178606547645697;0,0354672814328782;0,0198721771646369;0;0,0243710700234467
314130;4130;413;"MEDEIROS";3771;0;0,161403726551626;0,141229598474268;0,0105834813437119;0,0424330278173456;0,117233294255569;0;0,142669897078326;0,0352207127874963;0;0;0;0;0,105375492233132;0;0;0;2;"Dezembro";2020;0;0,0179224398928133;0,0354672814328782;0,019940920725877;0;0,0423586400234467
314140;4140;414;"MEDINA";20882;0;0,244584358690687;0,189326367227251;0,0370421847029916;0,0695413164299583;0,117233294255569;0,019708;0,0548611854020726;0,0159745461855223;0;0;0;0;0,193599314069891;0;0;0,938509576634577;7;"Dezembro";2020;0,0854043714737465;0,0992459267678935;0,124135485015074;0,110423311216591;0;0,0382713600234467
314150;4150;415;"MENDES PIMENTEL";6446;0;0,0520277309220307;0,149763584420393;0,109245046314537;0,0519326374696848;0,117233294255569;0;0,0673950969564401;0,00469819422146347;0;0;0;0;0,105374719920105;0;0;0;3;"Dezembro";2020;0;0,0306359182044747;0,0532009221493173;0,034086230442589;0;0,0200642400234467
314160;4160;416;"MERCÊS";10720;0;0,0594137634097008;0,167819863533338;0,107010755808642;0,0595361781123786;0,117233294255569;5,6e-05;0,0661127428582415;0,0104846448381679;0,845350079521592;0;0;0;0,0824240578741723;0;0,297265160523188;0;4;"Dezembro";2020;0,135107015457789;0,0509489672900976;0,0709345628657563;0,0566869981918328;0;0,0287118500234467
314170;4170;417;"MESQUITA";5666;0;0,0468639841666914;0,155694722617585;0,147992347456238;0,0319749592058219;0,117233294255569;0,000817;0,0733738941114606;0,00266829292121748;0;0;0;0;0,0816741509010039;0;0;0;3;"Dezembro";2020;0;0,0269288105098594;0,0532009221493173;0,0299616167681833;0;0,0181690900234467
314180;4180;418;"MINAS NOVAS";31471;0;0,309472034502418;0,208302048558941;0,0476256660467035;0,0555756886887693;0,117233294255569;3,2e-05;0,0396123257188313;0,0291540917163898;0;0;0,00916534278382012;0;0,514627577430255;0;0;1,11290748570341;10;"Dezembro";2020;0,10127458119901;0,149572290073383;0,177336407164391;0,166417585829773;0;0,0564734500234467
314190;4190;419;"MINDURI";3896;0;0,0375965073166798;0;0,106657973097185;0,0643993598536811;0,117233294255569;0;0,149729901946893;0,00876363046096482;0;0;0;0;0,0468650064741063;0;0,297265160523188;0;2;"Dezembro";2020;0,135107015457789;0,0185165276643862;0,0354672814328782;0,0206019165070318;0;0,0208463500234467
314200;4200;420;"MIRABELA";13557;0;0,123033509325071;0,161963426971492;0,0105834813437119;0,0535187615759415;0,117233294255569;6e-06;0,08655904216367;0,00605033497267434;0;0;0;0;0,147825335257974;0;0,297265160523188;0,144150209100269;7;"Dezembro";2020;0,148224684485913;0,0644323833537177;0,124135485015074;0,0716889584409214;0;0,0265011500234467
314210;4210;421;"MIRADOURO";10721;0;0,0513852449396007;0,211043293854835;0,119710933421097;0,0428042570458154;0,117233294255569;0,006431;0,0532169376813351;0,010141093378969;0;0;0;0;0,114379439420534;0,240985136689237;0,297265160523188;0;5;"Dezembro";2020;0,244634760083047;0,0509537199922702;0,0886682035821954;0,0566922861580821;0;0,0297758400234467
314220;4220;422;"MIRAÍ";14913;0;0,0546914062284978;0,140328799294808;0,0255767465806371;0,0993624231665472;0,117233294255569;0;0,0776744434409303;0,0274859071842932;0,071285909601906;0;0;0;0,0806197400607497;0,000374834771926743;0,297265160523188;0;5;"Dezembro";2020;0,13527737786163;0,0708770474997412;0,0886682035821954;0,0788594406748883;0;0,0417668300234467
